date,hour,u10,v10,blh,sp,tp,z,z850,z500,t500,t2m,t850,u850,v850,u500,v500
2025-04-13,01:00,1.579805,0.4214487,137.83038,99716.25,4.7683716e-07,1411.3127,14418.785,55290.844,256.14398,287.2069,279.23068,-1.886673,3.9809034,11.029876,10.945407
2025-04-13,02:00,1.075617,-0.12556934,139.31354,99702.5,6.86548e-06,1411.3127,14372.883,55260.082,256.59003,286.85132,278.9791,-3.2416105,4.020652,11.439697,11.930208
2025-04-13,03:00,1.1387365,-0.59984493,112.15065,99669.75,1.3159025e-05,1411.3127,14321.646,55200.742,256.71072,286.72375,278.09174,-2.5616236,3.886263,12.047686,9.0470915
2025-04-13,04:00,0.8938649,-0.69397926,81.869,99717.625,4.9970382e-05,1411.3127,14346.781,55175.63,256.51215,286.66052,277.06702,-0.6917372,3.3687449,10.632407,7.0762625
2025-04-13,05:00,-0.05384636,-0.6608607,44.196533,99717.81,0.00040396885,1411.3127,14335.604,55145.22,256.13635,285.91125,276.4951,-0.6233492,2.6164522,9.730418,7.9496403
2025-04-13,06:00,0.0495497,-0.54486567,44.114716,99740.0,0.00094906334,1411.3127,14346.364,55131.55,255.92061,285.4458,276.32962,0.16926098,2.0429573,10.075021,8.129585
2025-04-13,07:00,0.5418565,-0.32412148,130.4787,99810.94,4.7485584e-05,1411.3127,14397.315,55149.43,255.686,285.5354,276.24915,1.731601,1.6958256,10.580143,8.010365
2025-04-13,08:00,0.48201847,-0.43053275,287.96298,99821.44,4.1001484e-05,1411.3127,14401.845,55158.21,255.41893,285.85193,276.17932,1.7928152,0.9589486,11.353569,7.6006413
2025-04-13,09:00,0.33803272,-0.22227484,326.7038,99847.06,7.2471394e-06,1411.3127,14424.39,55167.28,255.28674,286.43164,276.21527,1.7637019,1.2031131,11.571552,7.0831347
2025-04-13,10:00,1.2883604,-1.0828152,445.37866,99826.06,0.0,1411.3127,14420.425,55180.445,255.72897,287.77234,276.2235,-0.29856205,1.1349449,11.300166,8.340684
2025-04-13,11:00,1.1720283,-0.46578014,538.5576,99783.875,0.0,1411.3127,14394.179,55171.06,256.0536,288.77014,276.46204,-0.82257843,1.3844513,11.195739,7.3659554
2025-04-13,12:00,0.26534808,0.5283201,734.67725,99809.94,3.799796e-07,1411.3127,14431.102,55212.055,256.15173,289.44043,277.19247,-1.5896873,2.8504496,10.834009,7.199876
2025-04-13,13:00,-0.071736336,0.67673457,914.9109,99731.81,7.636845e-07,1411.3127,14378.883,55174.855,256.11078,290.09424,277.55658,-0.5762882,2.851436,11.461051,7.386713
2025-04-13,14:00,-0.58300304,0.6949709,946.49243,99713.0,3.8184226e-07,1411.3127,14375.577,55191.52,256.2092,290.67847,277.59952,0.09234238,2.3934402,11.8530445,7.330077
2025-04-13,15:00,-1.2207956,0.6718729,951.9402,99682.06,0.0,1411.3127,14358.165,55190.6,256.26178,290.50903,277.6671,0.21043205,1.8720748,11.534753,7.1255093
2025-04-13,16:00,-1.9025364,0.7453278,855.687,99639.31,0.0,1411.3127,14326.099,55162.98,256.29678,290.08716,277.76315,-0.10475063,1.2445351,10.977559,6.6049843
2025-04-13,17:00,-2.06633,0.94472605,515.215,99667.19,0.0,1411.3127,14347.982,55177.742,256.1616,289.31226,277.78937,-0.66622543,0.99046004,10.489911,5.87129
2025-04-13,18:00,-2.0486689,0.8385156,396.53387,99641.56,0.0,1411.3127,14321.936,55142.91,255.8408,288.26392,277.86035,-1.0810032,0.73446125,9.643798,5.563758
2025-04-13,19:00,-2.1522865,0.49273396,330.19464,99702.875,0.0,1411.3127,14367.607,55197.617,255.7079,287.87756,278.0278,-1.757966,0.34311008,9.056908,5.724781
2025-04-13,20:00,-2.0851688,0.489339,311.63098,99734.375,0.0,1411.3127,14385.511,55216.414,255.63579,287.2511,278.09598,-2.2226667,0.5324689,8.6358,5.914263
2025-04-13,21:00,-1.9979038,0.39185333,293.8152,99754.625,0.0,1411.3127,14390.274,55216.14,255.56967,286.66345,277.99063,-2.3436356,0.8424092,8.26894,6.194686
2025-04-13,22:00,-2.8099136,0.40500832,407.53284,99785.5,2.8608565e-06,1411.3127,14397.971,55209.477,255.13785,286.14783,278.36658,-3.6143675,0.9723606,9.853316,7.908844
2025-04-13,23:00,-2.7967587,0.3019457,412.23895,99785.56,1.13526185e-05,1411.3127,14392.96,55210.65,254.95862,285.8562,278.10468,-3.1373634,2.1880388,9.321508,7.993637
2025-04-14,00:00,-2.5114927,-0.1057539,398.15982,99774.0,4.6266538e-05,1411.3127,14370.743,55184.242,254.7744,285.52563,277.91885,-2.503852,2.475709,8.984002,8.05165
2025-04-14,01:00,-2.4902458,-0.20059395,397.92554,99727.44,3.3964374e-05,1411.3127,14322.474,55137.277,254.61148,285.3811,277.55447,-2.762288,2.2713604,8.506932,6.9325247
2025-04-14,02:00,-2.7435179,-0.22589016,397.5724,99696.19,5.0349045e-05,1411.3127,14295.533,55111.812,254.61375,285.24695,277.53564,-3.3599129,1.610959,7.686597,6.424371
2025-04-14,03:00,-2.4286222,-0.007996559,398.42847,99660.25,2.6128193e-05,1411.3127,14268.298,55084.625,254.73633,285.22827,277.60748,-3.9417572,1.5629604,7.551569,6.663636
2025-04-14,04:00,-2.2765503,0.17229176,384.08136,99663.5,1.3347635e-05,1411.3127,14272.871,55075.94,254.73724,285.1725,277.62567,-4.4095306,1.697371,7.7628345,6.7912025
2025-04-14,05:00,-1.9486914,0.1753273,363.4045,99668.81,2.7747868e-05,1411.3127,14279.549,55067.203,254.50114,285.21057,277.71536,-4.521866,1.6966623,8.11358,6.9946337
2025-04-14,06:00,-1.6439943,-0.28215694,365.8983,99688.44,3.4327473e-05,1411.3127,14297.797,55077.06,254.39879,285.20764,277.83075,-4.6880226,1.283,8.09625,7.054365
2025-04-14,07:00,-1.581708,-0.32427406,370.7334,99700.69,0.00019302337,1411.3127,14306.52,55083.555,254.49812,285.21753,277.7757,-5.336832,1.0414267,7.5147924,7.144848
2025-04-14,08:00,-1.6989279,-0.2942238,375.54684,99709.81,4.3387645e-05,1411.3127,14313.172,55106.33,254.64722,285.31128,277.7155,-6.111558,0.7856035,6.953165,7.9567337
2025-04-14,09:00,-1.8040123,-0.16261196,389.2514,99683.44,3.7092468e-05,1411.3127,14293.521,55117.812,254.84564,285.49048,277.71854,-6.676693,0.49387932,7.3612967,9.285028
2025-04-14,10:00,-1.5062532,-0.3593998,333.51276,99683.5,0.00015800621,1411.3127,14281.547,55126.734,254.94316,285.6521,277.42084,-7.7429857,0.22811604,6.362997,12.3945055
2025-04-14,11:00,-2.0716734,-0.13305283,352.13556,99636.06,0.00020349202,1411.3127,14255.408,55108.25,255.06218,285.9475,277.32184,-8.381847,0.7376909,8.413131,12.752883
2025-04-14,12:00,-2.417036,0.17768002,469.7744,99617.625,0.00024679326,1411.3127,14246.4375,55108.414,255.3427,286.14844,277.46783,-9.408221,1.8952923,10.060986,11.322536
2025-04-14,13:00,-2.3632545,0.24028969,474.81372,99571.25,0.0007708414,1411.3127,14208.693,55077.453,254.9657,286.08984,277.60382,-10.095009,3.186295,8.6315565,9.418162
2025-04-14,14:00,-2.222639,-0.41864967,452.65576,99481.44,0.00047070798,1411.3127,14140.461,55040.492,255.2501,285.96338,277.711,-10.313711,3.4141202,6.7752714,7.7910137
2025-04-14,15:00,-1.9264917,-0.6100521,504.71185,99412.94,0.0009140596,1411.3127,14092.676,54997.676,255.32664,285.78967,277.78836,-10.564739,3.8584893,4.8774385,6.9173
2025-04-14,16:00,-1.7386122,-0.95993614,465.8783,99372.625,0.0005809434,1411.3127,14066.863,54987.887,255.66832,285.77014,277.86157,-11.01439,4.102209,4.6310215,7.361925
2025-04-14,17:00,-1.3664093,-1.0844212,395.5204,99292.06,0.00079396926,1411.3127,14016.496,54943.637,256.29944,285.70898,278.01303,-11.800717,4.0213733,5.5088935,8.757633
2025-04-14,18:00,-0.9853754,-1.0065098,330.06482,99240.75,0.00087132957,1411.3127,13981.055,54899.445,256.4485,285.5923,277.97043,-12.410353,3.8641295,4.60464,9.459444
2025-04-14,19:00,-0.9301014,-1.0208473,328.35828,99238.81,0.0012394029,1411.3127,13983.043,54908.254,256.61676,285.5022,277.983,-13.0724125,3.6793509,4.1562634,9.604282
2025-04-14,20:00,-0.96100044,-1.1155052,334.29553,99217.25,0.0014749314,1411.3127,13971.303,54890.977,256.4947,285.46204,278.23578,-12.798894,3.4346805,3.744339,8.904527
2025-04-14,21:00,-1.203022,-1.2977962,303.65128,99176.375,0.0014987558,1411.3127,13944.236,54847.64,256.32123,285.41614,278.62958,-11.878931,3.58266,2.8116794,8.31043
2025-04-14,22:00,-1.7736425,-0.8840389,328.13025,99146.875,0.0015691849,1411.3127,13929.949,54831.184,256.07693,285.40247,278.8582,-9.821636,2.7450566,3.5534515,8.746178
2025-04-14,23:00,-1.8063498,-1.5154009,310.42938,99065.31,0.0014036398,1411.3127,13863.104,54768.117,255.97572,285.37585,279.12878,-8.7573395,2.4987519,3.2482767,8.223754
2025-04-15,00:00,-2.0597086,-1.6510925,335.8363,98984.0,0.0011109628,1411.3127,13798.107,54727.05,256.00696,285.3839,279.15088,-8.317614,2.2518034,2.271802,9.062814
2025-04-15,01:00,-2.157816,-1.0466242,331.93704,98910.625,0.0010973925,1411.3127,13742.918,54669.96,256.1455,285.3838,279.2087,-8.573687,3.003982,1.721427,9.877086
2025-04-15,02:00,-2.5412512,-0.48684883,350.7919,98823.0,0.0010356512,1411.3127,13667.686,54605.047,256.1655,285.3629,279.2203,-9.625987,4.0489902,2.3711796,10.50903
2025-04-15,03:00,-2.5127602,0.05072403,352.60464,98758.69,0.0014656985,1411.3127,13614.078,54544.97,256.02585,285.35132,279.2966,-9.649935,4.6707597,3.89392,11.079854
2025-04-15,04:00,-2.4164333,0.20244503,350.54675,98736.44,0.0013913568,1411.3127,13593.477,54530.457,256.18512,285.3224,279.0822,-10.236449,4.6459413,4.806837,11.171513
2025-04-15,05:00,-1.6216869,0.08038902,294.93115,98715.5,0.001896299,1411.3127,13572.059,54512.277,255.90724,285.3711,279.0064,-10.706435,4.4478097,4.144083,11.286575
2025-04-15,06:00,-0.9711466,0.14349174,246.74567,98719.94,0.0018827824,1411.3127,13575.986,54499.918,255.4751,285.46326,278.98633,-10.55397,4.528384,3.321639,12.097156
2025-04-15,07:00,-0.119706154,0.41814667,229.12463,98739.5,0.0017417516,1411.3127,13593.236,54493.785,255.32333,285.55542,279.04608,-9.301772,4.4708953,2.8303516,12.783671
2025-04-15,08:00,0.39959717,0.16480541,232.26952,98775.875,0.0016139934,1411.3127,13617.475,54504.504,255.16766,285.79724,279.0212,-7.7206306,4.1315966,2.3075736,13.209723
2025-04-15,09:00,0.21780491,-0.23439693,223.25098,98802.69,0.0013800334,1411.3127,13637.293,54523.14,255.00888,286.1184,279.0192,-6.287325,3.963768,3.6654253,13.989169
2025-04-15,10:00,-0.5674372,-1.0304375,185.73988,98838.06,0.00073675625,1411.3127,13669.054,54597.496,254.63487,286.4414,279.443,-5.84128,3.56313,11.974833,11.06127
2025-04-15,11:00,-0.7109356,1.3942039,354.33472,98906.625,0.00061221013,1411.3127,13733.752,54658.36,254.91234,286.68433,279.35468,-4.970314,5.4651976,12.957366,9.704529
2025-04-15,12:00,-1.9890661,1.7184055,348.36548,98956.06,0.0002656495,1411.3127,13781.576,54746.25,255.00685,287.06738,279.9982,-1.8143015,5.4484644,13.277991,10.016669
2025-04-15,13:00,-2.2126198,1.8398068,451.16504,98970.5,0.0001952798,1411.3127,13816.17,54794.207,255.02948,287.72314,280.1404,0.19349194,6.1018963,11.607748,10.363439
2025-04-15,14:00,-0.9472122,2.114958,492.0624,98990.25,0.00022483461,1411.3127,13854.09,54819.31,255.21376,288.08032,279.81644,2.1224766,6.756789,8.863441,10.895228
2025-04-15,15:00,-0.7692871,0.9714098,423.74524,99031.56,0.00012519635,1411.3127,13910.805,54847.89,254.91017,288.71826,279.59067,2.5159502,5.74389,6.950279,14.178875
2025-04-15,16:00,-2.1571398,-0.2682848,380.08722,99031.875,0.00015428514,1411.3127,13920.684,54883.12,254.79633,289.2373,279.73737,1.4151907,5.70483,9.51808,17.92015
2025-04-15,17:00,-2.5798693,-0.53661156,318.82068,99069.44,1.9081439e-05,1411.3127,13952.717,54878.87,254.90396,288.98096,279.87405,1.4248667,7.547327,9.875506,18.437973
2025-04-15,18:00,-2.58955,-0.7415066,239.6362,99142.5,2.3674129e-05,1411.3127,14011.613,54881.99,254.92287,288.60278,279.8094,2.0229769,8.761067,9.243982,19.168457
2025-04-15,19:00,-2.7794352,-0.67067516,204.19122,99232.875,7.1328795e-05,1411.3127,14086.176,54919.574,254.85152,288.35034,279.7759,2.0655165,9.073001,9.072712,19.462646
2025-04-15,20:00,-2.9303608,-0.5173664,201.92598,99302.25,4.0155566e-05,1411.3127,14144.828,54964.28,254.78185,287.95715,279.94714,2.1170912,9.37922,8.311318,19.568893
2025-04-15,21:00,-2.909833,-0.22388172,204.31134,99337.44,0.00013369364,1411.3127,14174.773,54955.793,254.59683,287.79297,279.99664,1.1349382,8.755497,7.7047157,19.91481
2025-04-15,22:00,-4.7014275,0.07294589,366.82648,99326.375,0.00038074338,1411.3127,14183.758,54941.984,254.52344,287.55237,280.37173,-1.427515,7.2164974,5.3162336,20.091324
2025-04-15,23:00,-4.3484983,0.18930167,371.3027,99328.75,0.0008855484,1411.3127,14184.961,54943.76,254.44086,287.6057,280.47522,-2.454156,7.501313,3.8616629,20.209457
2025-04-16,00:00,-3.9049625,0.9204631,377.67023,99328.125,0.00090178265,1411.3127,14175.738,54940.51,254.33855,287.68677,280.20004,-3.7104988,8.158697,3.271534,19.887161
2025-04-16,01:00,-4.0260963,0.93830913,399.30768,99314.44,0.0009721845,1411.3127,14151.586,54940.133,254.17232,287.70483,279.96503,-4.380924,9.42268,3.2318668,19.900574
2025-04-16,02:00,-3.6336956,1.1396646,412.04437,99293.69,0.0016476967,1411.3127,14123.293,54920.59,254.168,287.22412,279.94562,-4.540572,9.693903,2.568984,20.122818
2025-04-16,03:00,-3.109951,1.3582141,414.432,99300.625,0.00220748,1411.3127,14119.664,54891.3,254.01927,286.9165,279.77,-4.213519,10.0077305,1.5022005,18.788177
2025-04-16,04:00,-3.4474897,1.0469266,444.83667,99300.19,0.0027274464,1411.3127,14115.297,54910.94,253.85368,286.4928,280.11032,-4.410837,10.010622,1.5246489,19.617813
2025-04-16,05:00,-3.628375,0.42530537,501.84225,99281.94,0.0025816518,1411.3127,14096.262,54899.32,254.19635,286.36853,280.29657,-6.469041,8.944491,2.246017,22.651611
2025-04-16,06:00,-4.1943455,1.1062623,626.28064,99308.625,0.0024980379,1411.3127,14110.902,54893.86,254.07155,286.6388,280.21027,-8.52566,10.229616,1.0413992,21.810898
2025-04-16,07:00,-4.780529,1.9102182,664.3916,99312.94,0.0020743152,1411.3127,14119.379,54889.555,254.12033,286.97986,280.3291,-9.767101,11.09774,0.99710363,20.491562
2025-04-16,08:00,-5.0399637,1.9438512,699.00146,99342.56,0.0017846223,1411.3127,14152.355,54906.01,254.41234,287.6681,280.24673,-9.759556,10.479046,0.4960214,18.074768
2025-04-16,09:00,-5.0174,1.3037833,729.4287,99347.25,0.0012108735,1411.3127,14161.348,54902.074,254.58165,288.96008,280.06555,-10.118077,9.363959,-0.8155222,15.893512
2025-04-16,10:00,-6.1789694,1.6809435,775.83606,99257.5,0.0007991923,1411.3127,14136.273,54903.133,254.98837,290.60425,281.16614,-12.426766,7.9822903,1.3047342,16.359886
2025-04-16,11:00,-6.399873,2.1277485,942.7117,99237.75,0.00080945576,1411.3127,14127.676,54917.043,254.78487,291.48157,280.90417,-12.315979,8.537486,2.156792,15.169918
2025-04-16,12:00,-5.674635,2.0615408,968.58203,99230.31,0.0010653408,1411.3127,14117.582,54932.12,254.57408,291.72473,280.88983,-12.564309,8.655737,0.5355797,14.347968
2025-04-16,13:00,-5.2463036,2.4181013,988.6914,99194.44,0.0033521685,1411.3127,14080.316,54924.434,254.86559,290.8407,280.70343,-13.539715,9.303358,-0.47463512,15.594846
2025-04-16,14:00,-4.437417,2.4365172,860.64984,99161.375,0.0023941163,1411.3127,14041.066,54930.047,255.08617,290.2721,280.68057,-13.819977,8.974143,-1.2280054,16.688805
2025-04-16,15:00,-5.3179035,2.6992593,890.5709,99110.81,0.0021423663,1411.3127,13985.949,54906.617,255.2661,289.60828,280.3415,-15.328079,7.954153,-2.8916607,16.182732
2025-04-16,16:00,-5.099697,2.1752574,871.838,99063.125,0.002152517,1411.3127,13932.41,54906.16,255.02116,288.75745,280.51462,-14.039906,8.319992,-5.716917,17.181416
2025-04-16,17:00,-5.0829926,1.5792065,967.0197,98992.19,0.0017415751,1411.3127,13864.457,54879.047,255.22678,288.31555,280.26895,-14.008819,8.345872,-7.7141314,16.821247
2025-04-16,18:00,-5.936096,1.330945,975.87994,98951.625,0.0014946158,1411.3127,13825.352,54847.734,255.15059,287.83826,280.04303,-16.794785,7.283525,-5.7071886,15.402821
2025-04-16,19:00,-7.0328665,1.046998,1022.68097,98960.19,0.0009222765,1411.3127,13831.254,54853.44,255.32176,287.94946,280.28848,-18.557434,8.122716,-3.9396877,15.385108
2025-04-16,20:00,-7.5810156,0.76970005,1053.8545,98959.56,0.0005045423,1411.3127,13841.117,54859.387,255.36873,288.20044,280.73816,-19.548218,9.52844,-3.7971973,16.181389
2025-04-16,21:00,-7.392787,0.6807394,1011.2158,98902.125,0.00026525673,1411.3127,13811.066,54829.586,255.52975,288.20264,281.1203,-17.904144,9.939562,-4.4873896,16.746716
2025-04-16,22:00,-7.2133646,2.0114572,1113.4937,98826.06,0.00033178026,1411.3127,13780.816,54847.047,256.1668,288.307,281.57526,-19.249664,9.190797,-4.5668173,16.08731
2025-04-16,23:00,-6.9215183,1.9866327,1067.7168,98762.125,0.0005530359,1411.3127,13735.246,54760.6,256.025,287.69897,282.26822,-20.18245,9.281342,-7.1478987,16.33596
2025-04-17,00:00,-5.5625896,1.4099827,975.8887,98646.94,0.00066928053,1411.3127,13657.195,54681.13,256.41125,287.55908,282.3017,-19.558853,8.588204,-10.276064,18.498123
2025-04-17,01:00,-4.2040997,-0.25767136,755.4771,98499.44,0.0006346761,1411.3127,13529.84,54557.05,256.9355,287.62732,281.82034,-20.342133,5.058817,-16.201508,17.440609
2025-04-17,02:00,-4.1266336,-0.36016178,747.63904,98381.19,0.0010533398,1411.3127,13409.898,54481.082,256.43256,287.42004,281.59045,-23.97174,5.897052,-15.219406,19.202759
2025-04-17,03:00,-6.036661,0.53087616,814.1872,98354.81,0.0016748398,1411.3127,13371.289,54401.387,255.47115,287.49524,281.3769,-26.482208,6.5815907,-13.087095,16.897648
2025-04-17,04:00,-6.581786,0.19926548,987.56134,98307.19,0.0011751472,1411.3127,13343.207,54315.367,254.8293,287.781,282.2577,-24.611526,8.58991,-13.197774,15.32943
2025-04-17,05:00,-7.3586435,0.32546806,1202.6066,98300.81,0.0008717121,1411.3127,13325.531,54241.97,254.47353,288.37317,280.6194,-25.650818,6.7209034,-11.645325,11.902791
2025-04-17,06:00,-7.8205233,-0.00035953522,1327.5475,98292.31,0.00069716875,1411.3127,13304.195,54145.824,254.03004,287.7185,279.98273,-27.36145,5.9909863,-11.710368,7.2880793
2025-04-17,07:00,-8.101296,0.032434464,1352.5458,98343.81,0.0011622058,1411.3127,13332.977,54009.297,253.62862,286.41907,279.61414,-26.715698,8.263796,-12.86525,1.8489132
2025-04-17,08:00,-8.458501,0.3679247,1298.2006,98437.94,0.00080259284,1411.3127,13401.969,53921.29,252.48013,286.4286,278.99597,-21.424347,8.523487,-17.741043,4.0682316
2025-04-17,09:00,-7.161214,0.26874733,1234.398,98481.69,0.0010100959,1411.3127,13426.77,53897.484,251.93523,288.00708,278.74542,-15.88414,7.4301753,-18.594742,10.15965
2025-04-17,10:00,-7.4980564,-0.32199192,1292.6707,98510.875,0.0010114887,1411.3127,13471.328,54017.137,252.2146,290.16797,279.01672,-14.639877,5.9177604,-10.788818,10.5803995
2025-04-17,11:00,-5.816101,-0.8844948,1378.6678,98563.56,0.0025499212,1411.3127,13523.797,53978.26,251.71765,290.25537,279.06744,-16.435303,5.4323387,-9.016548,9.685352
2025-04-17,12:00,-4.9186945,-0.87926674,1168.9446,98605.06,0.0027185893,1411.3127,13548.145,54017.523,251.88301,290.33423,279.0554,-16.84259,5.200271,-8.048556,9.696518
2025-04-17,13:00,-4.5819597,-0.87097645,1173.4492,98644.81,0.0037649188,1411.3127,13579.23,54082.79,252.00139,289.66333,278.925,-16.555267,5.57387,-6.440345,9.649697
2025-04-17,14:00,-4.1937428,-1.0021458,960.7197,98655.81,0.0016354455,1411.3127,13577.566,54116.57,252.0992,288.0681,278.69766,-13.685862,4.5786214,-5.9258184,8.653382
2025-04-17,15:00,-3.175294,-1.2892561,646.4314,98664.31,0.0025865042,1411.3127,13565.102,54128.0,252.19804,286.69495,278.60037,-11.943377,3.7451963,-6.2353992,7.061285
2025-04-17,16:00,-2.4816103,-1.2047215,591.3357,98731.25,0.0025950517,1411.3127,13614.375,54161.047,252.15637,286.46826,278.334,-11.139038,2.5997066,-5.6876106,5.5248356
2025-04-17,17:00,-2.399228,-1.1230507,508.68048,98802.125,0.0015662473,1411.3127,13666.648,54198.86,252.14503,286.09448,278.22263,-12.159315,1.6526718,-4.543313,3.9193966
2025-04-17,18:00,-2.1628036,-1.2372723,505.27954,98887.875,0.0014481642,1411.3127,13724.645,54244.113,252.29861,285.68774,278.02478,-12.044185,1.2134361,-3.6819525,1.8692797
2025-04-17,19:00,-1.7550097,-1.6096001,453.71524,98976.19,0.0020917663,1411.3127,13788.072,54295.562,252.4133,285.20874,277.9166,-11.101259,1.2592697,-2.571515,-0.37986088
2025-04-17,20:00,-1.2452946,-1.8810825,331.5015,99052.125,0.00080515747,1411.3127,13842.104,54337.316,252.47821,285.0968,277.72296,-9.832011,0.30893326,-1.813159,-2.056035
2025-04-17,21:00,-0.8908968,-1.8044577,230.82263,99110.5,0.00057248375,1411.3127,13881.918,54362.832,252.48857,284.8307,277.54413,-8.892691,-0.53947926,-1.5461025,-3.214695
2025-04-17,22:00,-1.1267843,-1.6627169,206.97153,99166.25,0.00031528348,1411.3127,13932.262,54306.062,251.87659,284.72485,277.64893,-8.879945,2.3888388,-1.4241428,-5.6477833
2025-04-17,23:00,0.059848785,-2.3159819,110.56816,99188.375,0.00022657812,1411.3127,13947.07,54317.344,251.76492,284.48633,277.66043,-6.05999,1.9387665,-2.1389236,-6.3105783
2025-04-18,00:00,-0.3356657,-2.126811,101.55912,99194.0,0.00020052891,1411.3127,13944.707,54322.637,251.61113,284.61206,277.58008,-4.286295,0.9704819,-1.7268286,-6.0600443
2025-04-18,01:00,-0.7361783,-1.5964136,77.4312,99224.0,0.00011480344,1411.3127,13963.229,54355.0,251.61873,284.43823,277.3437,-3.3240137,-0.52130604,-0.7849407,-5.6071024
2025-04-18,02:00,-0.6571255,-1.3332472,30.817743,99219.31,4.5960238e-05,1411.3127,13955.583,54343.91,251.4722,284.16443,277.15643,-2.769946,-1.7294998,-0.56957245,-5.3975286
2025-04-18,03:00,-0.055712342,-0.09520817,17.156872,99216.19,1.4408348e-05,1411.3127,13952.541,54354.58,251.3456,283.9264,277.28943,-2.5460815,-2.5390587,0.6605263,-4.926096
2025-04-18,04:00,0.8731632,0.43707687,29.446806,99253.5,9.537821e-06,1411.3127,13971.0625,54377.574,251.2351,283.927,277.39526,-2.499755,-2.5633106,2.3671765,-4.3633156
2025-04-18,05:00,0.85453343,-0.26289886,43.83554,99328.5,4.3902546e-06,1411.3127,14015.459,54403.836,251.09724,284.099,277.27582,-2.382495,-1.8635283,3.3733625,-3.7679386
2025-04-18,06:00,0.53970987,-0.86020094,69.96787,99387.75,4.1965395e-06,1411.3127,14063.041,54429.414,250.96712,284.68152,277.30774,-2.168416,-1.0969114,4.1616077,-3.2257137
2025-04-18,07:00,0.022626579,-0.6838989,160.11176,99431.75,4.5196794e-05,1411.3127,14106.605,54484.9,250.9369,285.83105,277.34515,-1.9747009,-0.66131306,5.3166065,-3.0278282
2025-04-18,08:00,0.23357773,-0.36579543,398.32568,99468.625,4.3002743e-05,1411.3127,14147.688,54551.836,251.18077,287.4043,277.35132,-1.3935814,-0.24550915,7.021491,-3.7300148
2025-04-18,09:00,0.73292327,0.07965404,613.42065,99488.31,7.191425e-05,1411.3127,14182.254,54606.562,251.52309,288.85132,277.53613,-0.093208194,-0.16151333,8.489045,-5.6428795
2025-04-18,10:00,0.7322313,1.1314565,729.208,99519.125,9.5659365e-05,1411.3127,14233.1875,54639.785,252.45961,289.59558,277.41257,0.27770913,-1.2641058,13.7604475,-9.176029
2025-04-18,11:00,1.1400576,1.1926986,842.18604,99473.125,3.309023e-05,1411.3127,14221.881,54696.742,253.14595,290.3534,278.39188,-0.091042995,-1.3596802,14.751511,-10.6691065
2025-04-18,12:00,1.1234287,1.2899395,968.3181,99428.875,3.2048047e-05,1411.3127,14210.645,54762.477,253.58517,291.50854,279.01126,0.794971,0.012964249,15.083007,-12.408911
2025-04-18,13:00,1.1581633,1.696757,1121.7065,99399.5,3.2235064e-05,1411.3127,14207.636,54816.918,254.03313,292.1631,279.0482,1.5603412,1.0248048,15.312142,-13.386107
2025-04-18,14:00,1.5419579,1.874681,1107.5371,99377.875,4.7967173e-05,1411.3127,14204.771,54880.824,254.50296,292.4541,278.86008,2.8830824,2.3676558,14.953237,-14.35245
2025-04-18,15:00,1.1614141,1.7832426,997.0974,99380.125,2.4601817e-05,1411.3127,14225.223,54940.8,254.76436,292.5371,279.09955,3.0693471,3.0586863,14.219255,-13.474612
2025-04-18,16:00,0.6638775,1.8130937,1021.8638,99379.125,2.6673079e-06,1411.3127,14228.5,54982.18,254.88358,292.31934,279.00433,3.0046222,3.6186943,13.637884,-11.9124565
2025-04-18,17:00,-0.44824463,1.508666,347.43945,99397.0,0.0,1411.3127,14239.865,55025.26,254.9818,291.65796,278.9438,2.0929136,3.2004604,13.6608,-9.876773
2025-04-18,18:00,-0.85781384,1.4188073,179.45084,99446.56,3.52785e-05,1411.3127,14265.669,55064.945,255.13698,291.0315,278.89984,1.4902173,3.114516,13.525638,-7.8011045
2025-04-18,19:00,-0.70094013,1.1777972,179.79645,99530.19,5.528331e-06,1411.3127,14314.809,55112.254,255.2067,289.45752,278.71692,0.6900244,2.5817583,12.72407,-5.2559996
2025-04-18,20:00,0.3158182,0.8688087,175.28413,99602.625,7.6293945e-06,1411.3127,14350.084,55149.266,255.08223,288.32666,278.62347,-0.10759735,2.104723,11.992239,-2.420517
2025-04-18,21:00,1.2688112,0.4118544,202.11478,99643.56,1.8879771e-05,1411.3127,14358.038,55159.234,254.95688,287.06006,278.35187,-0.698946,2.0951457,12.296492,-0.040323257
2025-04-18,22:00,1.1274948,-1.0243673,82.28499,99667.94,2.4795532e-05,1411.3127,14379.023,55169.98,255.01205,287.03552,278.33414,2.831147,2.8338792,13.536113,1.4563498
2025-04-18,23:00,0.6241228,-1.4127073,56.362793,99679.44,7.2419643e-06,1411.3127,14378.249,55172.215,255.18828,286.55054,278.43454,2.37644,3.1864758,14.70286,0.87514323
2025-04-19,00:00,0.41273212,-1.3954935,60.167053,99644.69,7.599592e-07,1411.3127,14333.353,55162.164,255.27159,286.07654,278.30618,1.1081018,2.7737007,14.726352,1.5697179
2025-04-19,01:00,0.56598467,-1.3772898,56.893204,99630.06,0.0,1411.3127,14306.382,55132.0,254.94374,285.57654,278.00812,0.36738682,2.5084052,14.464792,3.2073965
2025-04-19,02:00,0.59406966,-1.2805977,48.93492,99641.5,0.0,1411.3127,14300.566,55109.465,254.66492,285.214,277.68317,-0.09268284,2.4730074,15.098339,4.322201
