Date,Hour,R_S_M,G_S_M,B_S_M,R_G_M,G_G_M,B_G_M,PM25,T2M,U_10,V_10,TP,SP,GP,BLH,T_500,U_500,V_500,GP_500,T_850,U_850,V_850,GP_850
27/03/2025,22:00,59.93369549,85.95167878,116.1791376,78.37760833,90.87660313,79.23930625,2.66574,285.84888,-1.9660892,-0.31579876,0,99493.5,1411.3127,117.4494,252.63023,-11.034484,-4.3379707,54666.55,278.8452,0.39569187,-0.09513664,14258.459
27/03/2025,23:00,58.01303658,82.59727229,114.9064087,79.82395521,92.23068646,82.83567604,5.046718,284.87183,-2.2038946,-0.17253685,0,99432.44,1411.3127,61.152336,252.82922,-10.287547,-4.562646,54647.65,278.74695,0.7510185,-1.1551037,14202.189
28/03/2025,04:00,57.20572432,81.52554748,112.5760138,80.59329375,93.62191146,84.86934271,14.401361,281.25708,-0.23288846,-1.562501,0,99202.81,1411.3127,18.997786,252.76434,-9.5442295,-6.439806,54418.824,277.39844,0.7666025,-3.028101,13956.212
28/03/2025,05:00,56.68325824,81.68798086,115.2225218,81.8817,95.19789479,86.14943542,10.56361,281.04395,-0.0887838,-1.7151108,0,99187.25,1411.3127,21.555185,252.41428,-9.147083,-6.3062763,54403.324,277.4281,0.69427776,-2.2902498,13937.146
28/03/2025,06:00,117.0813639,161.3140395,201.3031686,62.9850875,61.77359375,55.70312813,20.445492,281.46118,0.16544056,-2.0221624,0,99185.31,1411.3127,28.124985,252.19897,-8.608625,-5.668683,54404.617,277.50714,0.92459893,-1.9436693,13932.564
28/03/2025,07:00,133.0804264,173.9152229,209.1551635,52.76629688,54.83468333,52.10897604,,283.9912,0.3794129,-1.8489447,0,99156.94,1411.3127,50.926956,252.20969,-8.001074,-4.3868523,54401.18,277.74554,1.6031306,-2.0176668,13909.967
28/03/2025,08:00,127.7736458,169.7555899,208.6740625,57.60416875,60.74936563,57.15447188,17.720764,287.14087,0.14102328,-1.2177114,0,99121.375,1411.3127,136.98058,252.33163,-6.997074,-3.2127361,54404.215,278.06213,1.9466084,-2.2916136,13889.439
28/03/2025,09:00,129.1153488,170.1085695,207.9667151,54.65910521,59.28207813,57.72113229,15.163108,289.13647,0.2371974,-0.48974985,0,99094.56,1411.3127,401.30835,252.51584,-5.777919,-2.646761,54411.39,278.3704,1.5174831,-2.1562815,13880.879
01/04/2025,16:00,136.7718144,169.3334314,197.0846039,30.45751771,38.30777917,42.61204583,7.722456,288.51978,-2.3321552,2.4432435,0,99691.25,1411.3127,948.69116,247.81424,-9.664397,12.81132,53965.7,275.36194,-5.316389,-2.048419,14276.834
01/04/2025,18:00,138.6713542,172.2108382,201.6052217,37.47661354,47.3108,51.22295,4.942371,287.38306,-0.24460411,0.8975,0,99759.06,1411.3127,82.55849,248.0072,-11.638779,9.24939,54134.66,275.63348,-5.7554216,-2.4595098,14326.473
01/04/2025,19:00,127.0500533,160.8429058,192.518819,36.70868125,47.50511667,52.46937083,3.953897,285.89478,0.45467758,-0.52971935,0,99813.875,1411.3127,23.85437,248.41397,-12.446102,8.26779,54198.426,275.50812,-5.6565857,-1.6482811,14371.791
01/04/2025,20:00,114.9184399,152.7320325,188.444507,46.68564375,52.46781875,48.60293333,3.163118,285.41418,0.85748386,-1.0790148,2.67E-05,99838.06,1411.3127,37.662575,248.71309,-12.938988,7.7149963,54254.02,275.3043,-5.5821533,-0.55202293,14392.494
01/04/2025,21:00,62.97287791,88.1830172,114.2752217,76.59908646,89.07717188,73.62536875,10.069014,285.2356,0.9205494,-1.3361034,4.13E-05,99838,1411.3127,52.082745,248.99406,-13.216208,7.8095007,54284.07,275.13235,-5.6057434,0.47673416,14390.789
01/04/2025,22:00,64.62970325,89.39675993,117.9833394,77.64825833,89.86513542,76.8728,8.055211,284.63354,0.5031452,-1.3182621,6.72E-06,99837.875,1411.3127,41.77932,248.7361,-13.93295,7.496234,54299.145,275.7986,-5.2996883,0.23639393,14422.773
01/04/2025,23:00,65.79595688,90.03656977,118.3072032,77.4535,89.93230729,78.74335417,8.083686,284.453,0.61235434,-2.4382563,2.32E-05,99853.125,1411.3127,89.09323,248.7355,-12.559671,8.378324,54323.043,275.45087,-5.9760313,-0.43421173,14423.826
02/04/2025,04:00,76.36675993,99.05817829,122.8324431,74.96638646,88.68123542,81.79865833,8.987991,284.17615,-1.3284159,-0.67564297,9.92E-06,99918,1411.3127,224.72961,248.38486,-9.127514,7.7191057,54369.38,274.18912,-11.617819,0.90881443,14405.344
02/04/2025,05:00,81.6113796,105.0584896,129.3894113,74.02989167,87.73224583,81.62057708,7.190393,284.18933,-0.46833324,-1.389411,0.000149527,99927.375,1411.3127,152.75084,248.47507,-9.861961,6.953354,54391.35,274.5379,-13.607204,3.762105,14411.66
02/04/2025,06:00,77.91774104,101.2766437,126.6094901,73.61679896,86.49461354,79.45612708,11.718544,283.8053,0.007390976,-1.9492207,0.000704357,99983.44,1411.3127,142.71806,248.58224,-10.169118,7.4094896,54432.56,274.63724,-14.558071,5.8548365,14458.27
02/04/2025,07:00,112.3629276,151.5611834,190.9971609,60.88971563,65.72540208,58.8206375,9.374836,284.43787,0.4426031,-2.3201056,0.00050354,100036,1411.3127,171.82327,248.72852,-9.284169,8.582453,54478.625,274.62146,-15.083923,6.2548103,14502.822
02/04/2025,08:00,90.88480741,137.3094344,190.0173353,88.28508542,94.90667708,87.30083229,16.953079,285.2981,0.6321602,-2.7876158,8.54E-05,100071.375,1411.3127,193.87802,248.97873,-8.390161,9.789945,54528.805,274.7766,-15.3155365,5.26717,14535.711
02/04/2025,09:00,133.4575799,168.5761773,201.162282,41.85170729,50.73395521,52.19707083,13.966952,286.31152,0.60639286,-3.1114006,6.01E-06,100118.75,1411.3127,267.95593,249.16513,-7.869053,10.46037,54599.797,275.0956,-15.300583,4.4941077,14584.531
02/04/2025,10:00,138.9436967,175.9845506,210.211015,51.86439375,59.48967813,57.73528229,9.776866,288.047,1.158164,-3.031787,0,100096,1411.3127,403.03687,248.91647,-8.067575,9.030476,54629.066,275.4046,-11.005169,3.596798,14597.652
02/04/2025,11:00,135.1981298,170.6875085,202.4988857,51.83857188,60.40160938,60.40320833,6.843807,289.1278,1.388402,-2.0845222,0,100114.81,1411.3127,688.6782,248.89906,-6.757077,9.415227,54684.88,275.68408,-10.4442215,3.4307883,14624.961
02/04/2025,12:00,135.2603997,170.065608,201.7768084,49.59593125,57.75249375,58.21504479,11.783854,289.62964,0.7826681,-0.8795366,0,100073.5,1411.3127,924.27466,249.33266,-5.1866474,9.757332,54726.387,275.55408,-9.63323,2.1867974,14597.742
02/04/2025,13:00,135.7936822,169.900814,200.216829,43.9763375,52.29142813,53.02648542,9.427083,290.20923,0.57176876,-0.6110544,2.11E-06,100105.25,1411.3127,800.32715,249.49492,-4.9603434,9.360269,54775.758,275.37012,-6.8335543,1.2860107,14635.266
02/04/2025,14:00,142.2464571,175.2774273,205.0602786,40.11242813,48.33378229,50.25845625,13.559188,290.58057,1.517787,-1.5618706,7.45E-09,100041.125,1411.3127,1035.821,249.6307,-4.598832,9.014988,54775.92,275.78595,-7.8351183,1.2399244,14588.836
02/04/2025,15:00,140.0080342,173.9046209,203.8988832,34.47983854,45.21846667,49.21473229,13.314403,290.7119,1.4897423,-2.3357935,0,100020,1411.3127,854.6372,249.62997,-4.1690044,9.016839,54805.945,276.41525,-8.215151,2.7663317,14582.855
07/04/2025,09:00,137.3898328,172.5162464,206.7760392,46.79305208,54.56092396,50.6629,4.433074,284.84387,-3.4068298,0.7988901,0,100357.56,1411.3127,753.6699,252.27045,-3.2595024,-13.154587,55051.824,272.76526,-0.3970127,-2.158493,14619.035
07/04/2025,10:00,136.0556747,171.8859327,206.986101,48.18475208,57.03313542,53.99893229,11.47608,285.9308,-2.5886326,0.75628215,0,100322.625,1411.3127,1252.6799,252.0222,-3.1437016,-12.52917,55109.113,272.4842,-1.8651571,-0.6435566,14626.543
07/04/2025,11:00,126.2200266,166.7983358,210.6597541,56.91929896,61.93282083,52.31041563,9.180863,286.7334,-2.694107,0.22314644,0,100351.44,1411.3127,1296.2524,252.134,-1.3784008,-12.474735,55118.652,272.17676,-2.228778,-1.0638962,14671.647
07/04/2025,12:00,129.292626,168.718492,211.8833079,54.69314479,58.80742188,49.91802813,7.344691,287.3545,-2.8045626,1.1595716,0,100287.56,1411.3127,1212.0945,252.09778,0.49214774,-13.503291,55117.617,274.226,-2.1191807,-2.1027842,14647.787
07/04/2025,13:00,124.4495252,163.6157292,204.4049879,51.92007396,57.13285313,49.21081042,12.135127,287.82092,-2.7929258,0.91918594,0,100288.31,1411.3127,1252.5552,251.90211,1.5587242,-14.668461,55119.523,273.62,-2.6760721,-0.9928827,14667.628
07/04/2025,14:00,136.4357498,172.4350448,207.6413239,42.13780833,50.98641042,47.78374271,12.792548,288.21436,-2.6847734,0.84294033,0,100287.75,1411.3127,1295.4368,251.5336,1.509642,-15.014572,55128.004,273.7517,-2.643983,-0.8753586,14686.04
07/04/2025,15:00,133.9549661,169.4764535,204.4960174,41.91399583,50.51955417,47.57397083,9.298804,288.44702,-2.385003,1.3382244,0,100227.375,1411.3127,1165.1045,251.36028,0.8438239,-15.050201,55109.977,275.1505,-1.9045515,-2.017787,14655.199
07/04/2025,16:00,134.5877544,170.2012706,205.1420918,38.24736458,46.83859375,45.28255521,6.509163,288.33728,-2.3047552,1.2655573,0,100222.125,1411.3127,1035.8213,251.49828,-0.12884712,-14.947845,55116.492,275.85034,-1.4411488,-2.3308659,14661.498
07/04/2025,17:00,130.545751,165.8257473,200.802179,37.73489688,44.95353021,42.76739063,7.566659,287.5122,-2.3982468,0.822567,0,100249.75,1411.3127,883.86914,251.78421,-1.2087774,-15.127106,55127.414,275.95667,-1.3340778,-2.0256147,14680.498
07/04/2025,18:00,132.5313154,167.0781347,201.3983091,37.30344688,43.91055938,42.66415,8.638528,286.0713,-2.3643608,0.16365242,0,100298.69,1411.3127,360.8004,251.92433,-2.1199093,-15.648682,55141.477,275.85498,-1.3149977,-1.3992844,14708.284
07/04/2025,19:00,136.965556,171.7716812,202.332265,34.27186042,40.92486979,41.89650729,6.910822,284.8369,-2.7238207,-0.18029976,0,100420.94,1411.3127,314.66788,251.8922,-2.1098013,-16.339264,55209.027,275.58527,-1.3294191,-0.6016865,14794.468
07/04/2025,20:00,142.0453706,174.0516679,204.5360102,28.94789271,41.48796667,48.36903854,10.844717,283.83057,-2.8775778,-0.4065256,0,100491.625,1411.3127,324.20737,251.77097,-1.4066963,-16.83908,55229.65,275.146,-1.2170115,-0.29120922,14837.585
07/04/2025,21:00,66.46026163,93.2883079,125.5895979,71.87208438,83.85581458,66.8318625,8.675774,283.0122,-3.0782337,-0.36876774,0,100547.56,1411.3127,341.49536,251.56345,-0.17302322,-17.039886,55224.273,274.83862,-0.778821,-0.8841152,14864.236
07/04/2025,22:00,67.30859254,92.38494549,123.7263045,74.39341354,87.02598438,71.25426771,10.611099,282.2058,-3.4784002,0.53600216,0,100585.56,1411.3127,301.73145,251.14473,0.8569517,-17.755127,55204.863,274.8322,-0.4333439,-5.3402357,14865.24
07/04/2025,23:00,66.46451914,91.77398619,123.5140346,73.90329167,87.22909792,72.57545104,11.430917,281.56738,-3.4160976,0.6343546,0,100690.44,1411.3127,392.17743,250.87129,1.7356058,-18.5206,55191.86,273.8576,-2.8106184,-3.7624035,14918.864
08/04/2025,04:00,82.63199855,105.6297481,132.9916388,72.62041667,86.07390521,75.89733125,8.577635,281.31018,-1.9220657,-0.7585354,0,100816.69,1411.3127,293.15826,251.68962,-1.1903248,-22.531433,55162.355,272.33032,-2.8821669,-0.5662298,14944.372
08/04/2025,05:00,81.65804142,105.0100291,132.8245894,72.83173021,86.36880938,76.85429167,7.476354,281.2068,-1.8553495,-0.6007662,0,100839,1411.3127,320.05292,251.73169,-0.869401,-22.597733,55176.52,272.41412,-2.2408543,-0.98449135,14955.681
08/04/2025,06:00,82.10060078,106.1083394,134.2369804,72.53704375,85.67933333,74.433775,5.981083,281.3452,-2.093523,-0.5690794,0,100878.625,1411.3127,493.22452,251.79976,-0.610898,-22.802643,55210.113,272.42322,-1.8180447,-1.2639971,14982.384
08/04/2025,07:00,129.663062,165.8040068,202.225218,42.40404479,50.1886625,49.13870625,4.784867,281.93848,-2.4499378,-0.1509018,2.48E-06,100906.75,1411.3127,633.9299,251.87262,-0.5672369,-22.80809,55236.727,272.4295,-1.4638748,-1.3687143,15003.514
08/04/2025,08:00,137.3313735,172.020189,205.8620615,42.79160104,52.7842625,50.92205417,5.09238,282.59033,-2.6715174,0.16984367,7.64E-07,100948.06,1411.3127,719.9575,252.05196,-0.68478966,-22.493164,55286.438,272.4975,-1.2462063,-1.4050465,15044.196
21/04/2025,15:00,132.7732946,167.3645313,201.965499,41.28004583,51.58528646,48.00530104,3.524207,293.57703,-0.29656792,0.4723034,0,99494.25,1411.3127,1108.4058,253.41037,9.68418,5.639838,55085.02,279.84442,-0.6127176,0.5285567,14332.785
21/04/2025,16:00,129.5968496,165.4324479,202.7266824,41.33383229,50.92198958,45.66075625,4.49335,293.7085,0.062770605,0.25123405,0,99478.69,1411.3127,996.51685,253.50189,9.126626,5.5771112,55116.844,280.26965,-0.57097626,-0.11660576,14329.544
21/04/2025,17:00,131.1889402,166.7798498,204.6836374,42.90731146,50.28813125,43.13678958,3.771225,293.20825,0.43244886,0.17054617,0,99497.06,1411.3127,248.32097,253.44153,8.45966,5.230237,55143.395,280.3312,-0.35506344,-0.60418797,14351.192
21/04/2025,18:00,126.9971839,164.8417733,204.2954724,41.48165833,47.64324583,41.10724063,3.01698,292.4048,0.8758429,-0.038668454,0,99515.75,1411.3127,38.711296,253.338,7.733032,4.9846354,55158.11,280.5672,-0.27371597,-0.9719372,14369.04
21/04/2025,19:00,133.5802737,171.9997311,210.4323789,38.89943438,46.18245938,41.67200729,2.413584,288.40503,0.7852588,-0.031031609,0,99560.19,1411.3127,23.528439,253.29875,7.4602385,4.9807396,55194.26,280.93674,-0.45737743,-0.7203684,14406.877
21/04/2025,20:00,139.2572856,173.5708309,200.2349867,28.17003125,35.33946354,38.56759271,3.856329,286.79504,0.77043325,-0.3726015,0,99602.44,1411.3127,20.152546,253.34737,7.3336496,4.742668,55231.97,281.1809,0.0689646,-0.6384821,14442.563
21/04/2025,21:00,63.03132873,116.0565031,163.1605487,69.99389271,73.11949167,43.29133854,3.126035,286.0746,0.717948,-0.7760191,0,99609.875,1411.3127,19.877817,253.39871,7.0663223,4.1571274,55237.72,281.23044,0.79991335,-1.111803,14445.998
21/04/2025,22:00,56.73020349,82.79357922,116.3621487,73.84565833,87.34856979,66.05046146,2.500828,286.36523,0.27499515,-1.1048832,0,99659.69,1411.3127,23.283089,253.60187,6.9898596,4.459609,55249.207,281.53354,0.7751316,-0.110611916,14480.033
21/04/2025,23:00,57.01898861,82.6581577,116.6814208,73.98888958,87.45035729,67.51192083,2.439974,285.59082,0.13216937,-1.8126554,0,99708.69,1411.3127,29.065708,253.51291,6.3156433,4.354786,55250.46,281.2213,1.5143156,-0.37646103,14508.094
22/04/2025,04:00,61.41652616,85.91685078,117.973056,73.53743958,87.49619479,70.58691042,6.749526,282.193,0.9077319,-0.6753063,0,99652.44,1411.3127,32.671387,253.53682,7.2618113,4.3784094,55174.85,280.97415,-0.4560089,-2.3867655,14450.378
22/04/2025,05:00,63.464203,88.80733891,121.341485,74.20055625,88.60608854,71.23046979,7.833535,282.5575,0.8237594,-0.7679987,0,99686.56,1411.3127,36.89773,253.4457,7.293089,3.2985127,55190.33,281.04117,-1.0504885,-1.5940027,14471.613
22/04/2025,06:00,92.77716449,138.2418774,176.435046,65.71989792,67.09928021,47.09241146,14.095755,284.83008,0.91831374,-0.7004652,0,99736.56,1411.3127,54.76822,253.37978,6.6477423,2.5484774,55228.266,281.07562,-1.2950344,-0.6745634,14511.135
22/04/2025,07:00,125.4471596,169.7691921,205.9025993,50.40734271,50.05667188,43.26288333,13.255234,287.8086,0.939873,-0.20272923,0,99785.25,1411.3127,129.03416,253.37506,5.8387947,2.1555762,55268.312,281.01562,-1.0401192,-0.08563042,14554.957
22/04/2025,08:00,111.2975109,160.7330342,208.2928452,63.96664896,64.21005313,49.12638854,10.120665,290.25586,1.0958691,0.008618355,0,99828.5,1411.3127,270.62653,253.45695,5.224572,2.0948186,55320.406,281.02017,-1.0276136,0.10915947,14601.939
22/04/2025,09:00,115.7654312,163.0026587,211.0301526,66.03988333,67.98534896,52.71616667,7.34003,292.17786,1.0298886,0.019269943,0,99833.06,1411.3127,491.97925,253.59615,5.019821,2.1564152,55358.543,281.11304,-1.4146261,0.2266283,14623.908
22/04/2025,10:00,121.5843387,165.5135187,212.3243508,61.80617292,65.54368125,51.65530104,5.872024,293.6577,1.336815,0.58467156,0,99779.625,1411.3127,633.364,253.6192,4.547333,1.0002937,55409,282.5166,0.7795837,0.86756516,14644.023
22/04/2025,11:00,128.2357473,168.7128137,212.0498704,56.94323646,62.841525,52.04943021,17.595484,294.8911,1.2117357,0.15282077,0,99726.875,1411.3127,769.95166,253.70685,3.9042587,1.4817295,55416.406,282.43518,0.61334896,-0.019620895,14633.444
22/04/2025,12:00,131.6863481,168.8767284,208.2038275,48.66247813,56.14106875,49.33815521,12.316838,295.89612,0.47938114,0.09231794,2.86E-06,99708.125,1411.3127,1274.814,253.73343,3.7044744,2.313694,55444.613,282.42227,-0.49955654,-0.41829872,14641.309
22/04/2025,13:00,136.2203258,171.0662282,206.3054712,41.91380104,51.34003125,47.28330208,11.031568,296.52747,0.11924255,0.6077846,3.43E-06,99675.75,1411.3127,1496.1699,253.77051,3.0101583,2.4293578,55452.54,282.30124,-0.33403015,0.21193123,14629.897
22/04/2025,14:00,138.5248571,171.4225327,203.1593932,35.5080375,46.53849792,46.77135417,7.722097,296.90588,-0.18213964,0.9247389,0,99656.19,1411.3127,1498.6655,253.77557,2.6767154,2.1846218,55464.797,282.3861,-0.3388176,0.5664787,14624.832
28/04/2025,11:00,129.1664268,168.3944101,210.6127774,54.66520938,61.07886354,51.70616771,5.215884,295.162,0.46138382,0.8347416,1.22E-05,100649.375,1411.3127,1019.8721,252.31659,-4.1624794,2.8126526,56041.523,281.43198,-2.7821817,-0.70211697,15363.238
28/04/2025,12:00,133.7780063,170.5339172,208.8278755,47.62460417,55.17998125,49.1787625,4.172708,295.9131,0.775959,0.700408,3.52E-06,100586.375,1411.3127,1376.5854,252.22987,-3.7557678,2.7501907,56047.066,281.45624,-2.8379393,-0.36075592,15332.656
28/04/2025,13:00,136.3995409,171.73539,208.3705015,43.80954792,51.43878958,47.62308958,10.977143,296.60596,0.46487236,0.8955569,2.86E-06,100563.81,1411.3127,1537.8557,252.15814,-3.8613167,2.714201,56060.66,281.26294,-2.0080795,-0.25932026,15334.842
28/04/2025,14:00,136.3817066,170.9709944,206.5072081,39.44969583,48.48945938,46.69702813,8.781713,296.97095,-0.0978384,1.1799226,5.72E-07,100543.19,1411.3127,1584.4255,252.25412,-3.9912434,2.377843,56079.992,281.28955,-1.2464533,0.1462422,15332.623
28/04/2025,15:00,138.0540359,172.1645749,206.60375,36.33070208,45.72253646,44.58705104,11.233363,296.86426,-1.0730572,0.95546603,7.91E-06,100506.31,1411.3127,1478.6694,252.51083,-4.072012,1.6669207,56080.85,281.4278,-1.9705658,0.511034,15302.606
28/04/2025,16:00,136.9581807,171.4140455,205.8177374,38.16294375,47.62399375,46.11676979,13.999614,296.49658,-1.8357773,-0.012336314,7.60E-07,100506.81,1411.3127,970.48413,252.89917,-4.332471,1.3855102,56078.773,281.445,-2.8044834,-0.069952965,15286
28/04/2025,17:00,136.9313651,170.1691764,200.9335925,24.15187917,31.6514625,35.56191667,11.086069,295.67358,-1.0904665,0.26392174,0,100518.25,1411.3127,334.89868,253.0299,-4.0534716,0.84513795,56083.4,281.7457,-3.7327938,-0.05111122,15289.456
28/04/2025,18:00,139.2385041,173.3723014,206.6911301,33.06954688,42.89068438,44.53407188,7.760248,294.26782,-1.2959328,-0.06687355,0,100505.69,1411.3127,108.06702,252.96254,-4.346222,0.9018989,56068.707,281.84814,-3.853527,-0.4515772,15276.361
28/04/2025,19:00,136.1141751,169.4161761,200.4862294,33.32548438,41.41972396,41.70541563,9.525358,292.40967,-1.2920275,-0.41220856,0,100570.875,1411.3127,42.572296,252.90079,-4.545863,1.0134661,56113.4,281.83807,-3.4820852,-0.5752125,15328.585
28/04/2025,20:00,144.8078028,175.2240577,200.8582231,26.99011979,38.70557604,44.53618021,10.370833,291.4602,-1.1874495,-1.2356148,0,100636.94,1411.3127,41.037125,252.8764,-4.6205025,1.2472059,56145.992,281.7154,-3.5453663,-0.67605495,15379.297
28/04/2025,21:00,90.84496003,131.0842733,166.4751575,56.56074375,61.18895417,42.97610833,9.394819,290.93652,-0.9070835,-1.715373,0,100682.56,1411.3127,38.01363,252.87119,-4.204911,1.356622,56155.6,281.52045,-3.643839,-0.7208977,15409.59
28/04/2025,22:00,71.01942345,96.54661822,122.8048486,67.36525104,79.71185833,62.82119792,18.211254,289.24805,-1.2699137,-1.5928297,0,100687.56,1411.3127,52.83383,252.9458,-4.38134,0.72380346,56165.477,281.81064,-2.3207016,0.6182766,15430.827
28/04/2025,23:00,72.05958697,96.71682413,123.3766751,67.0123875,80.10263229,63.43494271,15.63231,289.15283,-1.8168516,-2.392888,0,100694.81,1411.3127,57.563587,252.92809,-3.6906414,0.6636023,56167.355,281.93106,-2.549241,0.34270096,15428.457
29/04/2025,04:00,73.57581032,96.99345082,124.1226877,67.21312708,80.55457604,68.39800208,10.452126,286.1184,0.30410945,-0.4768963,0,100631.375,1411.3127,25.977055,252.46541,-3.3118124,-1.1027994,56089.438,281.47684,-2.210392,-0.8548889,15332.844
29/04/2025,05:00,73.13116885,97.64808018,127.0714426,67.51269271,81.23969375,68.90643542,11.457086,287.70923,0.29598075,-1.168931,0,100630.69,1411.3127,30.976892,252.40683,-3.6475153,-1.6994848,56074.94,281.29297,-2.0877476,-1.0737133,15317.829
29/04/2025,06:00,116.3300896,155.9407776,195.5740601,54.74009167,60.20042188,50.70287083,19.343023,288.84888,0.35679567,-1.1347504,0,100688.75,1411.3127,42.30255,252.42506,-3.8663921,-1.9565783,56119.145,281.2314,-2.072072,-1.2260838,15361.122
29/04/2025,07:00,125.2990891,167.0274552,202.9446281,55.48536563,58.63799792,49.84564271,13.540116,291.15308,0.1427545,-0.44299483,0,100701.31,1411.3127,109.3712,252.50842,-4.004862,-1.8443956,56122.934,281.29272,-1.7821531,-1.0827227,15374.445
29/04/2025,08:00,115.8644489,160.0272045,202.6794283,62.34859583,67.42351875,56.21743229,17.450567,293.9933,0.15471154,0.16754901,0,100677.625,1411.3127,340.25586,252.60641,-4.183054,-1.4129391,56109.25,281.44073,-1.7260933,-1.0515194,15364.558
29/04/2025,09:00,120.789352,162.1935417,205.2302035,61.86381979,69.34905833,59.99991979,16.687765,294.8418,0.07762241,0.5797296,0,100677.44,1411.3127,709.7119,252.68126,-4.100683,-0.75329113,56135.344,281.72595,-1.9307089,-0.73195076,15381.381
29/04/2025,10:00,126.3856202,165.268469,206.80215,57.26416979,66.58172292,59.84856979,17.206556,296.22144,-0.57549953,1.0171137,3.53E-06,100628.44,1411.3127,844.91187,252.286,-4.121727,-0.37999058,56155.434,282.98465,-1.7891178,-1.9359303,15407.905
29/04/2025,17:00,129.3835695,164.1150388,200.5747614,41.43080938,48.75553646,44.12422708,5.526252,297.91235,-1.0740738,0.1515578,0,100292.375,1411.3127,323.958,253.2681,-2.66115,-0.1450404,56120.445,283.82025,-1.1735191,-0.4570837,15200.054
29/04/2025,18:00,130.846749,165.8759811,201.8451078,39.3880125,45.934875,41.46374792,4.421001,296.27783,-1.615551,0.117338955,0,100300.94,1411.3127,121.07506,253.17096,-3.3910818,-0.25410938,56115,283.95148,-0.7926426,-0.5377121,15205.141
29/04/2025,19:00,134.7707098,169.4262984,202.5291061,35.56092292,42.10688438,40.67352292,3.536801,294.9226,-1.088212,-0.2120297,0,100372.75,1411.3127,39.551193,253.11633,-3.6666546,-0.026691139,56145.363,283.81323,-0.5089245,-0.9351587,15261.699
29/04/2025,20:00,143.3048474,175.238836,200.6564595,27.73417188,36.02743958,41.04345104,8.745069,292.69116,-0.23258042,-0.25056744,0,100410.375,1411.3127,24.690338,253.08119,-4.0995617,0.20837283,56160.812,283.74686,-0.53606415,-0.90402794,15288.734
29/04/2025,21:00,96.86891352,135.9517745,169.1927774,54.92035208,59.60800938,42.53396458,6.996055,290.7976,-0.124366105,-0.5997505,0,100444.81,1411.3127,23.071152,253.03563,-3.7139187,0.28659564,56178.668,283.68805,-1.152318,-0.5134573,15311.026
29/04/2025,22:00,65.60389535,91.77135053,119.7170954,68.89788021,81.01059896,61.23906979,8.415307,290.75806,0.44838238,-0.55893993,0,100405.06,1411.3127,25.465958,253.33594,-4.494193,1.3075302,56133.258,282.9357,-0.24804974,-0.16985035,15283.9
29/04/2025,23:00,67.99557897,92.83794695,120.8014038,69.41833229,81.84487396,63.92217292,8.121469,289.58813,-0.299407,-2.2689657,0,100443.19,1411.3127,59.778137,253.12602,-4.6743307,2.1004028,56150.332,283.30496,-0.24979115,-1.50214,15309.197
30/04/2025,04:00,74.18597505,95.67125242,120.3233018,67.43418958,80.50718438,68.49163229,17.371464,287.21753,0.27052307,-1.609252,0,100434.44,1411.3127,38.745358,253.38045,-4.888012,-0.49360847,56085.695,283.40015,-1.646451,0.6769905,15250.276
30/04/2025,05:00,77.03850533,101.2849939,129.7337282,69.00097292,82.43436979,70.02973021,19.492376,287.20203,0.15819693,-1.9270859,0,100438,1411.3127,40.159172,253.37152,-5.13227,-0.90641785,56088.875,283.42065,-1.712347,0.7722645,15248.89
30/04/2025,06:00,120.3455971,159.5073825,197.5783442,54.0400125,60.80530313,54.50075,19.253262,291.8374,0.15808618,-1.4689064,0,100457.94,1411.3127,45.406303,253.41373,-5.621876,-1.0783243,56111.996,283.38068,-1.8852015,0.8331213,15265.465
30/04/2025,07:00,125.7607703,166.8644973,201.8416885,55.71655417,58.91581354,50.59135729,22.198395,291.98645,0.22965646,-0.5438738,0,100473.81,1411.3127,89.689224,253.4767,-5.785736,-0.9776821,56136.61,283.2689,-1.6671782,0.9962044,15281.063
30/04/2025,08:00,118.6215455,161.578452,203.3899431,62.2468375,67.12333021,56.15041979,15.538877,294.10706,0.39255017,0.08987534,0,100475.19,1411.3127,272.89575,253.55524,-6.0266523,-0.74048424,56153.18,283.1214,-1.5763168,1.0933855,15288.414
30/04/2025,09:00,121.2658648,161.3208951,203.127781,61.04699896,67.9084375,58.96566563,11.897951,295.7422,0.5542615,0.54797584,0,100487,1411.3127,606.19556,253.63992,-6.026021,-0.39151806,56181.34,283.06955,-1.4703751,1.3113421,15309.549
30/04/2025,10:00,127.2500242,165.5498183,206.620109,56.35649896,64.63511042,57.01370938,20.408527,297.28662,0.6664367,0.5615891,7.64E-07,100424.19,1411.3127,687.58813,253.79694,-5.908367,-0.2344855,56219.41,284.2868,1.5270853,-0.7122078,15315.304
30/04/2025,11:00,131.2646475,168.5698098,207.4826005,51.706025,60.95193542,55.75234167,14.285969,298.40186,0.7620028,1.4800352,0,100379,1411.3127,880.1145,253.86908,-5.556343,0.48223698,56241.688,284.5632,2.6249814,-1.0884733,15296.9375
30/04/2025,12:00,136.1490649,171.1593023,207.3973559,46.40677396,56.19044375,53.49097708,19.294701,299.2334,0.9094152,1.9129214,0,100339.875,1411.3127,1119.5361,253.94803,-4.8654156,0.9278338,56281.895,284.8103,2.1652799,-1.5917654,15278.854
