time,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850
2025-02-04 13:00:00,282.29855,275.1026,60.71959896134515,-1.347702,-0.061813354,101286.31,0.0,559.3865,0.5289612,1103.1477,1.349118812980061,55866.516,15257.164,253.317,275.3622,-8.678177,-3.234909,-5.161026,-0.87672424
2025-02-04 14:00:00,282.9424,275.36157,59.23273559513012,-1.2084961,-0.39949036,101260.34,0.0,578.98834,0.4439392,1018.7904,1.2728139579090654,55886.09,15255.863,253.3274,275.59003,-7.98732,-3.239441,-5.237488,-0.3952484
2025-02-04 15:00:00,283.1179,275.31805,58.35950825756171,-0.81173706,-0.4900055,101254.39,0.0,407.24957,0.28704834,1029.0096,0.948167941141069,55906.434,15265.75,253.29767,275.88947,-7.2226562,-3.370636,-5.6502533,-0.14718628
2025-02-04 16:00:00,282.48413,275.94897,63.68644799538641,-0.13597107,-0.31959534,101287.9,0.0,31.68221,0.27218628,1031.9396,0.3473173091377112,55946.68,15303.516,253.30731,276.1781,-6.751999,-3.3664856,-5.9346466,0.16888428
2025-02-04 17:00:00,280.8174,274.7828,65.6122508275881,0.51316833,-0.2737732,101324.28,0.0,19.077457,0.25897217,1032.5554,0.581630037010838,55985.14,15340.844,253.30019,276.34766,-6.805435,-3.4064178,-6.0240326,0.2929077
2025-02-04 18:00:00,279.219,274.5257,71.87856404701304,0.94584656,-0.41316223,101361.53,0.0,19.138302,0.16143799,965.72345,1.0321476364175848,56036.965,15379.277,253.29016,276.49554,-7.1125946,-3.1248322,-5.8985443,0.5681915
2025-02-04 19:00:00,278.67206,274.53064,74.67682393688152,1.2449341,-0.67019653,101397.516,0.0,23.540085,0.18774414,1434.6265,1.4138685590134787,56090.293,15413.773,253.27283,276.67346,-7.4874725,-2.609665,-5.6569977,0.6443634
2025-02-04 20:00:00,277.6559,274.76373,81.50049168636082,1.337326,-0.8373871,101413.61,0.0,26.030056,0.17538452,1464.846,1.5778650086501096,56124.81,15431.441,253.2329,276.85425,-7.575485,-2.0552826,-5.234726,0.61901855
2025-02-04 21:00:00,276.31827,274.55063,88.1779940347726,1.1966858,-0.7610626,101436.91,0.0,23.970036,0.19628906,1543.0623,1.4181936345366948,56172.137,15458.199,253.2406,277.15375,-7.5905304,-1.5103912,-4.7532043,0.34655762
2025-02-04 22:00:00,275.66864,275.12927,96.23273384671909,1.3537903,-0.69584656,101511.86,0.0,34.342598,0.15621948,1802.2994,1.5221532811901446,56181.69,15472.332,253.39436,277.5033,-7.7729034,-2.292511,-4.3122864,0.16397095
2025-02-04 23:00:00,275.71054,275.2179,96.55523128611006,0.9963074,-0.649353,101562.516,0.0,39.63492,0.23040771,1802.5365,1.1892383082897051,56206.254,15502.129,253.47421,277.16742,-7.5493927,-2.0829773,-3.937271,0.5886383
2025-02-05 00:00:00,275.51862,275.17374,97.57348572477594,0.98257446,-0.54748535,101564.58,0.0,37.366653,0.31707764,1556.8016,1.1248078848891991,56230.72,15524.082,253.48157,277.15466,-7.346283,-1.597641,-4.269272,0.40255737
2025-02-05 01:00:00,275.27448,275.08362,98.64795134178856,1.1345367,-0.39753723,101552.92,0.0,43.11753,0.6236267,94.42984,1.2021686125011597,56226.938,15534.066,253.35716,277.25684,-7.6953125,-0.8989563,-4.2356415,-0.48667908
2025-02-05 02:00:00,274.98737,274.92157,99.5309365109012,1.3840637,-0.20397949,101561.27,0.0,58.496143,0.611969,94.25426,1.399013923446922,56223.586,15538.855,253.23537,277.3142,-7.890091,-0.93096924,-3.681488,-0.71614075
2025-02-05 03:00:00,274.74353,274.67188,99.48831246322142,1.4839783,-0.31625366,101580.91,0.0,75.174675,0.6132202,126.833786,1.517302861110558,56236.95,15546.977,253.18834,277.5542,-7.4031067,-0.95088196,-2.8437805,-0.96058655
2025-02-05 04:00:00,274.3034,274.23257,99.49233461925728,1.433075,-0.267807,101559.8,0.0,89.25638,0.6132202,94.28015,1.457883584129405,56224.79,15531.418,253.1493,277.80676,-6.566208,-0.8439331,-2.312271,-1.2441711
2025-02-05 05:00:00,274.0075,273.84967,98.86917431250156,1.3942719,-0.010269165,101604.61,0.0,95.8801,0.6057129,94.26398,1.394309716985221,56279.996,15576.816,253.09656,278.07123,-5.840103,-0.9053955,-2.3881378,-1.6920471
2025-02-05 06:00:00,273.85956,273.52106,97.58573255506738,1.5467987,0.24447632,101597.805,0.0,99.3914,0.61587524,137.74739,1.565999645390264,56296.41,15580.953,253.0638,278.34772,-5.426422,-0.8048248,-2.7593994,-2.0822754
2025-02-05 07:00:00,273.8734,273.42236,96.79494990079316,1.5169983,0.442276,101631.7,0.0,102.87958,0.61364746,139.2008,1.580155657642275,56343.473,15611.602,253.09424,278.61893,-5.3418274,-0.73202515,-3.0349426,-2.2087555
2025-02-05 08:00:00,274.7658,273.68182,92.50389825745432,1.3746185,0.36306763,101670.59,0.0,110.80914,0.63983154,117.24855,1.4217574070480754,56380.945,15643.539,253.08965,278.74628,-5.3225555,-0.84059143,-3.0653229,-1.9973602
2025-02-05 09:00:00,276.57422,275.03534,89.65507738934969,1.178894,0.35568237,101702.125,9.536743e-07,154.5511,0.60961914,66.43359,1.2313817489165646,56411.4,15674.051,253.00822,278.8551,-5.249542,-1.1099396,-2.876587,-1.8377991
2025-02-05 10:00:00,278.57617,274.9678,77.56450608468326,1.2525482,0.4098053,101687.7,4.7683716e-07,203.44342,0.62298584,118.46199,1.317883673634107,56439.2,15676.742,252.97748,279.15662,-5.5851135,-1.2352753,-2.3300629,-3.4951782
2025-02-05 11:00:00,280.27734,275.5196,71.7516202247298,0.8847809,0.555603,101696.53,0.0,254.84317,0.061065674,279.71014,1.0447640569113248,56460.297,15687.992,252.79646,279.57068,-5.0861053,-1.977417,-1.3304138,-2.1429749
2025-02-05 12:00:00,281.52393,275.54288,66.02051393937694,0.7311859,0.6674347,101639.86,0.0,296.8446,0.009307861,327.22644,0.9900009591525152,56430.67,15666.3125,252.62852,279.48096,-4.4860077,-2.4933014,-0.65802,-0.6884613
2025-02-05 13:00:00,282.44476,275.40784,61.44741089934242,0.41941833,0.58529663,101594.234,0.0,306.50992,0.011932373,,0.7200582480809076,56408.16,15661.289,252.55894,279.38425,-3.6961365,-2.5599518,-0.11904907,0.06503296
2025-02-05 14:00:00,283.07867,275.53882,59.43967120947511,0.08804321,0.66526794,101590.164,0.0,305.40802,0.0059814453,,0.6710685798180002,56414.902,15681.855,252.60945,279.39862,-2.7839966,-2.6013794,0.17610168,0.6719513
2025-02-05 15:00:00,283.34317,276.11642,60.84041571429849,-0.23498535,0.75257874,101581.516,0.0,217.27583,0.0,,0.7884116149668332,56406.242,15682.73,252.72878,279.4208,-1.7730255,-2.7634888,0.10673523,1.2368774
2025-02-05 16:00:00,281.98868,277.45526,73.22006115545926,0.14886475,1.2341919,101588.69,0.0,46.58525,0.0,,1.243137305295828,56402.99,15693.086,252.8183,279.36517,-0.92944336,-2.688614,-0.38380432,1.5957031
2025-02-05 17:00:00,279.01624,275.49936,78.14177796727648,0.47824097,0.6390228,101638.94,0.0,17.887356,0.011932373,,0.7981632441464471,56428.96,15739.926,252.7185,279.3164,-0.6525879,-2.5144806,-1.3299866,1.6024475
2025-02-05 18:00:00,278.97662,275.30713,77.29113461085615,0.6463928,-0.0974884,101675.23,0.0,16.92395,0.0,,0.6537030212767875,56439.574,15773.504,252.45457,279.273,-0.77615356,-2.264557,-2.3108826,1.6507874
2025-02-05 19:00:00,278.45825,275.57474,81.65900813837766,0.7337494,-0.56277466,101696.09,0.0,19.935078,0.0,,0.9247180651087528,56441.535,15791.121,252.21234,279.23242,-1.0596008,-2.0536041,-2.7479248,1.5734406
2025-02-05 20:00:00,277.61078,275.47168,85.99440191628909,0.75686646,-0.65289307,101724.234,0.0,18.928484,0.0,,0.99955800188231,56439.367,15811.863,252.00317,279.10986,-1.233017,-2.033142,-2.6339874,1.103653
2025-02-05 21:00:00,276.94946,275.13846,87.96238731806699,0.74086,-0.43695068,101731.55,0.0,16.565336,0.0,,0.8601159435520669,56416.18,15813.648,251.84471,278.96204,-1.1858826,-2.3683014,-2.2283173,0.6794586
2025-02-05 22:00:00,274.67236,273.42535,91.41439704429996,0.5057678,-0.79008484,101775.35,0.0,18.670555,0.13116455,,0.9381018718213208,56395.37,15781.875,251.59613,279.01672,-0.85876465,-1.31633,-2.6864777,0.95718384
2025-02-05 23:00:00,274.28925,273.09332,91.72794972815134,0.5561371,-0.30566406,101786.81,0.0,15.792555,0.053649902,,0.6346014430901443,56375.94,15783.094,251.614,278.29858,-0.3360901,-2.1671906,-2.610382,1.6038055
2025-02-06 00:00:00,274.08215,272.91876,91.93158843831937,0.99612427,-0.3540802,101786.72,0.0,19.050694,0.04650879,,1.0571832146392943,56339.24,15776.8125,251.63725,277.87854,0.020629883,-2.7215729,-2.675354,1.7595367
2025-02-06 01:00:00,273.98508,272.90875,92.508994071621,1.1637421,-0.49128723,101768.67,0.0,22.357277,0.25115967,,1.263193895517819,56282.484,15757.055,251.64043,277.7339,0.2373352,-3.1013489,-2.1923828,2.0735168
2025-02-06 02:00:00,273.81506,272.802,92.9256388131407,0.9468689,-0.69750977,101765.516,0.0,24.816338,0.34057617,,1.1760444689860428,56236.938,15743.387,251.67168,277.63287,0.6033478,-3.2257538,-1.716217,2.5368347
2025-02-06 03:00:00,273.16956,272.41003,94.62541708407583,0.7312317,-0.78912354,101742.75,0.0,27.04555,0.59625244,29.211243,1.0758325894241267,56182.91,15717.98,251.7021,277.42877,1.2291107,-3.2640991,-1.5882568,2.7127075
2025-02-06 04:00:00,273.12146,272.387,94.79663584664216,0.5262909,-0.7279358,101733.45,0.0,31.385983,0.6062927,29.240936,0.8982608977042527,56140.71,15703.148,251.66263,277.05432,1.6283264,-3.3582764,-1.5189514,2.6905823
2025-02-06 05:00:00,273.23822,272.68658,96.07258158950066,0.47129822,-0.67819214,101731.9,0.0,33.64547,0.6170044,51.272522,0.8258732293354398,56108.99,15691.277,251.5458,276.6064,1.743927,-3.386612,-1.149765,2.436676
2025-02-06 06:00:00,273.1734,272.64813,96.25520237975252,0.46980286,-0.5647583,101728.7,0.0,45.433807,0.5996094,29.372498,0.734620081867539,56071.816,15673.789,251.39136,276.22546,1.9621735,-3.324051,-0.3366089,2.1101074
2025-02-06 07:00:00,273.28506,272.6735,95.65596620568496,0.24586487,-0.60835266,101754.65,0.0,45.610687,0.62841797,2059.9927,0.6561573692561812,56054.707,15675.477,251.22554,275.9242,2.4880676,-3.3473816,0.30821228,1.7140808
2025-02-06 08:00:00,274.37286,273.18387,91.77955206814708,0.1023407,-0.51856995,101757.01,0.0,51.65446,0.66256714,29.247559,0.5285720498848689,56031.92,15661.008,251.11842,275.63202,3.3311005,-3.5022888,0.19351196,1.6194458
2025-02-06 09:00:00,276.30795,274.12302,85.5736604987589,-0.09039307,-0.46839905,101771.41,0.0,82.11817,0.59625244,29.482574,0.4770414836729898,56015.24,15656.051,251.13348,275.2852,3.7340088,-3.81427,0.16896057,1.6391144
2025-02-06 10:00:00,278.19226,274.19226,75.35450680349022,0.12194824,-0.65164185,101702.55,0.0,133.30403,0.4829712,51.718643,0.6629543528105989,55989.477,15622.695,251.15765,275.55566,4.58667,-1.2551727,1.1717377,0.7597046
2025-02-06 11:00:00,280.38614,275.32227,70.22612201504353,-0.35028076,0.21482849,101648.48,0.0,187.00116,0.0059814453,199.37366,0.4109110499145256,55933.83,15585.574,251.07712,275.30212,5.5201874,-1.8058624,1.3695831,0.25097656
2025-02-06 12:00:00,281.8814,276.44196,68.68126697255298,-0.76197815,1.2439117,101584.68,0.0,269.8685,0.0059814453,,1.4587415872848462,55882.8,15545.734,251.0209,275.27942,6.9989777,-2.5685272,0.6244049,0.31259155
2025-02-06 13:00:00,282.82648,275.65137,60.938189242995186,-1.2415314,1.6981659,101479.5,0.0,389.47192,0.0059814453,,2.1036082432593695,55811.547,15461.398,251.00462,275.2559,7.5898285,-3.412796,-0.27539062,1.0909119
2025-02-06 14:00:00,283.0898,274.61475,55.60394262796746,-1.5622101,1.3123322,101419.78,0.0,497.19098,0.0059814453,,2.0402735600156294,55740.953,15411.0,250.94992,275.0208,7.780533,-3.9558716,0.16923523,1.5963745
2025-02-06 15:00:00,283.0346,275.03583,57.516346947992794,-1.6592712,0.60554504,101392.36,0.0,492.38226,0.010009766,,1.7663141596607443,55672.4,15384.555,250.84303,274.7405,8.078491,-4.3522644,0.7754822,1.8240967
2025-02-06 16:00:00,282.26526,276.1239,65.43741057434255,-1.3905334,0.21585083,101375.125,0.0,181.30469,0.016723633,,1.4071868096764015,55633.105,15366.559,250.78712,274.59143,8.461319,-4.180786,1.317749,2.179779
2025-02-06 17:00:00,279.89032,274.6395,69.19431296931839,-1.5837708,-0.59536743,101373.56,0.0,83.5895,0.04751587,,1.6919788189092215,55596.582,15357.676,250.79512,274.35742,8.363007,-3.9864655,2.221054,2.4404602
2025-02-06 18:00:00,278.4822,273.91064,72.36878443021236,-1.5952301,-0.94618225,101392.22,0.0,76.5287,0.1295166,,1.8547290697460568,55560.273,15357.488,250.78629,273.98682,8.603058,-4.0983276,2.8944702,2.5954285
2025-02-06 19:00:00,277.0153,273.96344,80.48284102180821,-1.5583801,-1.1539459,101394.07,0.0,67.24366,0.112213135,,1.939107958882852,55515.742,15342.742,250.70439,273.6362,9.299103,-4.3844757,2.9120178,2.762619
2025-02-06 20:00:00,275.82266,273.24127,83.10262301343798,-1.4631042,-1.1107941,101407.47,0.0,59.336678,0.23095703,,1.8369914078874865,55478.266,15336.859,250.61833,273.34985,9.985977,-4.7665405,2.6385345,2.820465
2025-02-06 21:00:00,274.97235,272.80167,85.51587984585923,-1.3465271,-0.98069763,101432.984,0.0,53.628166,0.38882446,,1.6658040318482925,55444.477,15340.613,250.5445,273.07208,10.308624,-5.2979584,2.6905518,2.8320312
2025-02-06 22:00:00,274.5701,272.68597,87.27542968882462,-1.0246887,-1.7167511,101439.91,0.0,42.73803,0.40667725,,1.9993051971269669,55380.47,15310.4375,250.02563,272.77307,10.13887,-4.6656647,4.966095,1.1144257
2025-02-06 23:00:00,274.2754,272.43347,87.51567490079329,-0.8612366,-1.5132751,101433.914,0.0,34.605446,0.041412354,,1.7411863798742426,55343.887,15288.305,249.93448,272.16748,10.065079,-5.422165,5.5773926,2.2476807
2025-02-07 00:00:00,274.20264,271.93695,84.83877631894092,-0.9768677,-1.6964417,101420.04,0.0,28.583084,0.11306763,,1.9575967268061572,55285.184,15260.93,249.87862,271.5384,10.186493,-5.3798523,5.865204,2.0759277
2025-02-07 01:00:00,274.4582,271.7089,81.91469872481113,-1.762558,-0.94895935,101437.45,0.0,33.917736,0.10437012,7938.898,2.0017828431966396,55250.69,15251.684,249.83893,271.14282,10.464157,-5.6534576,5.7989044,2.2083588
2025-02-07 02:00:00,274.6377,272.15582,83.5585144833235,-1.4051971,-0.5540161,101420.266,0.0,58.013973,0.09899902,1219.1434,1.5104677185917017,55190.32,15216.266,249.74622,270.56808,10.570618,-6.0771637,5.923889,2.0829468
2025-02-07 03:00:00,274.50824,272.10217,84.00723669657913,-1.7749634,-0.78871155,101445.25,0.0,59.02601,0.37503052,944.23926,1.9423081579509889,55148.887,15213.109,249.70438,270.08374,10.026566,-6.0097046,6.2877197,1.9524078
2025-02-07 04:00:00,274.33984,272.24017,85.89080775829183,-1.3412933,-1.0753021,101456.53,0.0,64.73459,0.50097656,466.93817,1.719110910584102,55110.59,15204.164,249.70284,269.8014,9.309845,-5.735214,6.8717957,1.8282013
2025-02-07 05:00:00,274.40552,272.12677,84.78103604862392,-1.138443,-1.0921631,101460.62,0.0,60.38118,0.52749634,308.0797,1.577616145090627,55078.523,15197.48,249.71092,269.52417,8.769089,-5.4884644,7.247864,1.5834808
2025-02-07 06:00:00,274.35858,271.95026,83.9753639161821,-1.3403473,-1.3841095,101488.56,0.0,38.8741,0.56637573,230.9612,1.926730389184626,55071.1,15212.035,249.66602,269.24777,8.483185,-5.030487,7.448303,1.4044342
2025-02-07 07:00:00,274.4428,272.2923,85.58362850222258,-0.8227539,-1.3122406,101521.555,0.0,31.18523,0.6489258,509.91223,1.548838071669718,55076.016,15230.414,249.56932,268.951,8.169357,-4.546707,7.521698,1.0046692
2025-02-07 08:00:00,275.84244,273.3369,83.56293365359167,-0.8020935,-1.3230438,101546.69,4.7683716e-07,32.48258,0.72473145,510.38525,1.5471906409556289,55086.977,15244.977,249.51634,268.72522,7.7610016,-4.354706,7.7039185,0.79997253
2025-02-07 09:00:00,277.58014,273.97122,77.40147939822967,-0.8506775,-0.48828125,101558.55,1.4305115e-06,234.94618,0.7880249,480.5777,0.980852072489941,55095.523,15252.801,249.52647,268.5783,7.2863007,-4.151306,8.150894,0.68540955
2025-02-07 10:00:00,278.52548,274.01398,72.69077860559615,-1.0339813,0.4519806,101589.11,0.0,294.14563,0.9378357,604.5233,1.128451944712778,55120.74,15246.344,250.04341,267.17966,5.928238,-3.3911285,9.253113,-1.2194824
2025-02-07 11:00:00,279.41815,273.7738,67.16557139567007,-0.96313477,0.84532166,101564.766,0.0,394.8286,0.87979126,626.7182,1.2814824595163636,55109.0,15229.152,250.06677,267.38666,5.304596,-3.2340393,9.462631,0.2821045
2025-02-07 12:00:00,279.95068,273.7246,64.52079666666985,-0.6332092,0.1554718,101519.25,0.0,434.13428,0.8934021,600.18835,0.652016389027055,55071.414,15204.051,250.12186,267.94745,4.523163,-2.7751923,10.401978,0.98124695
2025-02-07 13:00:00,280.17062,273.4999,62.53174559583179,-0.79382324,-0.27630615,101448.8,0.0,529.2192,0.8592224,871.9169,0.8405357963179916,55014.406,15153.848,250.194,268.24066,3.8716125,-2.5480957,11.232956,1.8726196
2025-02-07 14:00:00,280.25104,273.24414,61.047571862242535,-0.9295044,-0.29562378,101425.695,0.0,658.70795,0.801178,950.42236,0.9753829242512134,54988.36,15143.355,250.37584,268.28796,3.8050995,-2.2589264,11.515945,2.5550385
2025-02-07 15:00:00,280.18027,273.15598,60.953365827590154,-0.6743927,-0.5470886,101383.234,0.0,582.8902,0.77664185,937.6579,0.8683959062911628,54955.527,15116.82,250.50713,268.52832,3.7124481,-2.1144867,11.48317,3.1518555
2025-02-07 16:00:00,279.5822,274.83636,71.67851243064906,-0.39067078,-0.5711212,101371.53,0.0,148.27588,0.6331482,986.66003,0.6919559837411975,54955.24,15117.016,250.62204,268.86996,3.5394592,-1.912323,11.514908,3.7414856
2025-02-07 17:00:00,278.7041,272.97937,66.62028330469296,-0.55477905,-1.078125,101372.95,0.0,45.967308,0.6234131,951.4185,1.21249054014615,54951.82,15126.695,250.67947,269.23523,3.4011536,-1.7533569,11.517807,4.054123
2025-02-07 18:00:00,277.6819,272.90848,71.16531184104188,-0.57032776,-1.3974304,101397.94,0.0,36.71272,0.45184326,711.6548,1.5093327918887791,54954.438,15154.836,250.68713,269.5261,3.275406,-1.5602264,11.375046,3.8055267
2025-02-07 19:00:00,277.21478,273.8406,78.66397355549724,-0.5486145,-1.3363342,101404.72,9.536743e-07,36.945354,0.6705322,678.921,1.4445646277338684,54936.72,15164.547,250.64851,269.70193,3.1379547,-1.6855621,11.194229,3.4732666
2025-02-07 20:00:00,277.1931,274.44394,82.27809143838594,-0.5079651,-1.3522339,101417.89,2.3841858e-06,35.938187,0.8149414,723.8701,1.4444947431981954,54932.918,15181.035,250.57619,269.76434,2.726593,-2.1875153,10.85466,3.2796478
2025-02-07 21:00:00,277.19168,274.34906,81.72777818867154,-0.35562134,-1.2179413,101412.68,4.7683716e-06,36.38066,0.976532,730.06775,1.2687976780042929,54925.832,15180.883,250.4802,269.91785,2.1663818,-2.7272797,10.503998,3.1735992
2025-02-07 22:00:00,277.0853,274.12225,81.00892634957611,-0.7644043,-0.60606384,101431.76,8.583069e-06,19.136303,0.9453125,765.5571,0.9755138707440484,54914.63,15212.422,250.6214,269.4706,0.98301697,-4.79895,11.183624,0.33781433
2025-02-07 23:00:00,277.20886,274.17627,80.62203372238173,-0.2894745,-0.84461975,101420.625,1.3828278e-05,19.17799,0.95440674,736.3343,0.8928482559989197,54897.996,15200.574,250.49112,269.68658,-0.32608032,-5.1880646,10.707901,0.5114746
2025-02-08 00:00:00,277.22833,274.1377,80.28896036435071,0.045806885,-1.0340576,101409.44,4.005432e-05,34.30384,0.9684143,743.2109,1.035071683909459,54846.617,15192.129,249.87794,269.9508,-1.237854,-5.3573456,10.085403,0.5627594
2025-02-08 01:00:00,277.31915,274.11108,79.62664971313697,-0.35331726,-1.2664032,101417.28,0.00010442734,42.96769,0.98861694,742.5991,1.3147661963954456,54813.117,15186.523,249.11627,270.06842,-1.2278595,-5.8500214,9.17337,1.225235
2025-02-08 02:00:00,277.3393,274.61023,82.41574306838258,-0.35217285,-1.118576,101374.305,0.000187397,45.263878,0.9979248,771.3341,1.17270541230657,54770.65,15145.887,248.51367,270.09613,-1.0206757,-6.104355,9.142593,1.7664337
2025-02-08 03:00:00,277.2719,275.00293,85.16539682858951,-0.05960083,-1.127533,101334.86,0.0002541542,41.642418,0.99069214,850.82385,1.1291071362035088,54741.797,15118.098,247.87712,270.23196,-0.017318726,-6.2352905,9.622314,2.0390472
2025-02-08 04:00:00,277.17548,275.32483,87.73497250938873,0.10934448,-1.3093109,101322.29,0.0002989769,36.332317,0.9654236,812.3263,1.313868809343338,54724.33,15115.203,247.30019,270.36752,1.4298248,-6.450424,9.869263,2.6691284
2025-02-08 05:00:00,277.1709,275.4568,88.59170770217627,0.037139893,-1.2746124,101315.58,0.0003271103,30.14563,0.93603516,763.5842,1.2751533797492016,54706.895,15113.82,246.82434,270.40726,2.3462067,-6.6789856,9.796555,3.3881836
2025-02-08 06:00:00,277.2063,275.64163,89.54105513277864,-0.14819336,-0.96154785,101311.734,0.00030136108,29.787205,0.9713745,763.61456,0.972900580628726,54691.945,15110.992,246.36166,270.5039,2.2462769,-6.5612183,10.764816,3.89711
2025-02-08 07:00:00,277.00793,275.52588,90.05288654157886,-0.34977722,-0.9286499,101349.11,0.00011920929,32.266518,0.9753113,707.771,0.9923380172103348,54706.793,15138.43,246.0162,270.64487,2.2912598,-6.373398,12.389282,4.022705
2025-02-08 08:00:00,276.87604,275.2438,89.08446499339955,-0.63453674,-0.92103577,101380.53,0.00019598007,44.237103,0.98043823,701.9531,1.118455973219027,54715.332,15161.895,245.78,270.8056,3.0131378,-6.172333,13.004837,4.204544
2025-02-08 09:00:00,276.781,274.5833,85.54666100571868,-0.8620453,-1.0410156,101390.84,0.00022983551,98.4721,0.967926,685.8778,1.3516048160225864,54724.2,15169.402,245.62892,271.01575,4.088974,-5.766876,13.8849945,4.4225616
2025-02-08 10:00:00,276.71674,274.16345,83.38297555567054,-0.4726715,0.06776428,101472.53,0.00024557114,254.15845,0.98791504,691.3346,0.4775042874741214,54763.613,15147.617,245.47697,270.05133,6.2167053,-6.12027,16.70491,3.0955048
2025-02-08 11:00:00,276.72375,273.96606,82.1661197791596,-0.2705841,-0.4696808,101457.58,0.00031757355,199.2748,0.9418335,543.8981,0.5420477922300302,54801.402,15142.559,245.86853,270.25797,5.337433,-5.4641724,16.193756,3.7942963
2025-02-08 12:00:00,276.79373,274.27173,83.58021010864563,-0.802948,-1.2963867,101432.984,0.00044584274,261.45877,1.0,551.1429,1.5249078551312174,54807.797,15130.629,246.22621,270.493,4.187958,-5.1967163,14.840622,4.1061707
2025-02-08 13:00:00,277.00482,274.51236,83.78328917704437,-1.1824493,-1.2927704,101388.84,0.00053596497,250.61314,1.0,484.0484,1.7519822071546989,54794.816,15106.445,246.57397,270.7427,3.6662445,-5.5449524,13.876862,4.611618
2025-02-08 14:00:00,277.16138,274.75293,84.30774262363902,-1.2215271,-1.044281,101329.84,0.00052547455,260.10275,0.9992981,668.11755,1.60706293062699,54778.953,15075.578,246.92476,271.06137,2.1297455,-5.8535156,13.7256775,4.7226562
2025-02-08 15:00:00,277.19678,274.75745,84.12578175228735,-0.61180115,-0.6183014,101283.72,0.000436306,289.328,1.0,876.09644,0.8698259989120137,54771.215,15054.641,247.19072,271.30353,1.1566925,-6.2582397,14.010391,4.189682
2025-02-08 16:00:00,277.05893,275.30225,88.31364698513029,0.6091461,-0.41418457,101259.84,0.00037288666,140.55882,1.0,988.59467,0.7366191887069565,54784.004,15052.617,247.49309,271.45248,1.0261993,-7.1619263,14.862366,3.378357
2025-02-08 17:00:00,276.94568,275.42072,89.77353332669585,1.1195831,-0.6342468,101264.61,0.00047683716,92.280525,1.0,822.81226,1.286753791957051,54818.176,15073.176,247.69794,271.61835,1.3341522,-8.330475,14.514679,2.8611603
2025-02-08 18:00:00,276.97925,275.5475,90.37342264072656,1.2359619,-0.84121704,101256.67,0.00054073334,84.8946,1.0,790.5458,1.495074555544964,54843.316,15078.703,247.7375,271.74768,1.4538727,-9.546341,13.830658,2.7973022
2025-02-08 19:00:00,277.05786,275.7932,91.45808493901538,1.3607178,-0.72021484,101263.14,0.00077724457,76.99844,0.9992981,436.8963,1.5395656358184493,54874.42,15091.5,247.866,271.80438,0.71302795,-10.536682,13.350494,3.1944885
2025-02-08 20:00:00,277.2058,275.9132,91.28689913573857,1.4225464,-0.7039337,101273.555,0.0006980896,73.325,0.97198486,446.125,1.5871864774337796,54896.85,15103.109,248.10869,271.74017,0.25372314,-11.249496,13.128662,3.3441315
2025-02-08 21:00:00,277.3178,275.9583,90.86274443789632,1.3875275,-0.73143005,101283.66,0.0006747246,71.98596,0.9992981,825.61725,1.5685096369800386,54919.91,15115.488,248.31596,271.61127,0.25064087,-11.792999,12.523743,3.2297516
2025-02-08 22:00:00,277.1098,276.067,92.91102305808526,0.5482178,-0.8288574,101296.484,0.0005712509,52.68586,1.0,846.3638,0.9937541676750844,54881.18,15085.789,248.33653,271.21814,0.26365662,-10.745575,14.311523,2.9463959
2025-02-08 23:00:00,277.17218,276.09958,92.71870234761124,1.2033844,-0.9286194,101290.18,0.00051927567,73.29821,1.0,809.44525,1.5200223696445128,54898.69,15092.129,248.4426,270.98914,-0.5302582,-11.6519165,15.381699,3.4526978
2025-02-09 00:00:00,277.3202,276.22754,92.5956760565924,1.5505676,-1.1827545,101247.28,0.00047683716,139.37195,1.0,900.59717,1.950171297460818,54893.926,15081.301,248.44223,271.27423,0.44281006,-11.6289215,15.31131,3.5616608
2025-02-09 01:00:00,277.4651,276.18738,91.40054923708864,1.8218231,-0.7666931,101227.06,0.00038146973,124.94362,1.0,796.5204,1.9765772732886564,54923.06,15085.809,248.38676,271.4948,1.1062012,-11.593948,14.0108795,3.708374
2025-02-09 02:00:00,277.61206,276.2643,90.95895929958152,1.9002686,-0.9028778,101160.92,0.00046873093,117.14768,1.0,1405.8235,2.1038557635633675,54897.652,15054.602,248.644,271.8004,2.0335693,-11.708115,12.434723,3.6215973
2025-02-09 03:00:00,277.58435,276.06122,89.83526611141993,1.4924316,-0.8295593,101120.76,0.00068092346,110.37408,1.0,1008.3347,1.7074895937882169,54910.88,15035.531,248.59598,271.97137,2.7270355,-12.344772,10.91066,3.2332
2025-02-09 04:00:00,277.70807,276.29846,90.56898971301092,1.5167542,-0.48736572,101094.0,0.000395298,102.50074,0.9945679,1001.20386,1.5931317108917136,54910.406,15018.547,248.44096,271.98438,1.8404083,-12.612244,10.263611,3.2570648
2025-02-09 05:00:00,277.8344,276.37097,90.23455661313078,1.3855591,-0.4742279,101094.984,0.00045776367,97.322334,0.996521,981.2331,1.464467862648826,54919.938,15026.125,248.40887,272.03345,0.54667664,-12.284088,10.456512,3.2101746
