time,R_roi,G_roi,B_roi,R_std,G_std,B_std,S_mean,V_mean,colorfulness,sky_brightness,contrast,gray_entropy,laplacian_variance,mean_gradient_magnitude,local_contrast,B_R_ratio,dark_pixel_ratio,sky_luminance_gradient,image_path,PM25,Unit,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850,temperature_mean,wind_direction_mean,relative_humidity_mean,wind_speed_mean,wind_gust_max
2026-03-14 09:00:00,117.19389882473172,148.71885028104242,175.8471691364333,43.49164012699578,51.456164071539035,57.17380962298044,0.3487192245843123,0.6905201639163586,34.951831284379374,0.8468910196679593,49.4613792376917,6.902280031837012,1792.903865594972,6.374054255394159,13.58818990946282,1.5004805659630744,0.0521716913643331,-28.67219052647599,data/raw/images/20260314-1000.jpg,-9999.0,ug.m-3,285.48895,280.70306,72.58998929331321,-5.4035797,0.29415894,98840.22,0.00016403198,549.5204,1.0,275.2065,5.411580458261155,53514.91,13422.652,250.41031,275.6029,11.032257,1.5872498,10.878387,14.882156,12.5,83.0,70.1,3.4,7.2
2026-03-14 10:00:00,107.54085845682168,136.78023505365354,163.70568727644354,34.55615694946253,41.79585263689822,48.181551217466165,0.3535069236878408,0.6434085785566143,33.74007380851935,0.7689506347250195,40.05210836653714,6.748699843968621,1985.223388187133,6.61753504767624,12.70146520551106,1.5222650079542317,0.0454113438937148,-15.984845587995023,data/raw/images/20260314-1100.jpg,-9999.0,ug.m-3,285.90082,282.4787,79.68558702455336,-5.089432,0.35229492,98773.46,0.00081062317,1173.749,1.0,384.68512,5.101610509758836,53415.582,13372.285,250.76443,274.4731,16.810974,1.9174805,15.867889,10.719009,13.1,95.0,68.8,3.4,8.2
2026-03-14 11:00:00,111.68743484925908,141.71958610117528,168.91375063873275,35.63396392902873,42.33809732452778,47.432716577554125,0.3490236648875127,0.6628246716162194,30.59919823385455,0.7886693718877433,40.735639606004526,6.8211250857735,1138.3158582940316,4.998494830303671,10.141151650160154,1.51237916202777,0.0357332652018395,-13.56475633170746,data/raw/images/20260314-1200.jpg,-9999.0,ug.m-3,285.75836,282.33698,79.66924961242363,-4.1705017,0.8882904,98707.69,0.0011105537,924.30347,1.0,391.9132,4.2640525635169,53366.836,13324.605,250.12347,274.52365,13.067688,-0.9339142,18.326645,10.778229,12.7,101.0,76.2,3.9,8.0
2026-03-14 12:00:00,112.76685232498724,144.32807358201327,172.73424629535003,26.71950682214708,31.580927211446756,36.17802548874559,0.350792439599476,0.677389722163776,26.87436104138188,0.7714931016862545,30.563113310820647,6.647186152210681,294.85612230216657,2.979918923367651,5.868079977643326,1.5317820902348,0.002805314256515,-8.901520793071775,data/raw/images/20260314-1300.jpg,-9999.0,ug.m-3,285.17017,282.70233,84.86723841027812,-4.0582123,1.2003326,98628.91,0.0019927025,816.23157,1.0,153.36166,4.2320072569047005,53335.336,13253.121,250.02895,274.59744,11.356796,-2.038498,18.112106,14.018402,12.1,91.0,90.6,2.7,5.8
2026-03-14 13:00:00,115.73327542156362,146.33824731732244,174.06806847215125,32.80531160726481,38.78842566874998,44.0608715290245,0.3417700198902573,0.6829463264099713,29.881997997388883,0.7984648371356721,37.43481660970017,6.83345963552145,923.1793887670312,4.681291765742629,9.320203519705682,1.5040451100520178,0.0200766479305058,-12.83237968008494,data/raw/images/20260314-1400.jpg,-9999.0,ug.m-3,284.52277,282.15918,85.39436466754697,-3.754959,1.5730438,98532.73,0.002248764,785.9082,1.0,56.308624,4.071140367071545,53282.56,13163.625,250.29446,274.58136,11.39389,-2.9343872,16.944168,14.349274,11.6,101.0,97.3,2.9,6.8
2026-03-14 14:00:00,109.5521512519162,139.557577925396,167.22429228410832,33.57011338595159,40.70379324996385,46.72257870484309,0.3527563801985929,0.6564288075986656,31.687439524607775,0.7802194234873306,39.06404304030738,6.665768962767114,1207.3463254021972,5.233726709517685,10.510363852520747,1.526435481610389,0.0336177823198773,-8.471647683413137,data/raw/images/20260314-1500.jpg,-9999.0,ug.m-3,284.0251,281.78717,86.06991259476759,-3.75029,0.9410858,98444.25,0.002354145,677.9477,1.0,771.33466,3.8665640518503817,53235.6,13088.836,250.07716,274.69693,9.41272,-4.0158844,15.869934,13.775009,10.9,103.0,98.6,3.9,10.4
2026-03-14 15:00:00,111.52707204905468,141.15012263668882,168.94720490546754,32.123005283328084,38.4196534712586,43.92887120912785,0.3456777158651524,0.6627091286182332,29.32799520292104,0.7801642369773665,37.029593751874,6.735953971042006,617.7330386549413,3.936245032555839,8.233694839548177,1.514853750632879,0.0233111905978538,-10.823464924248048,data/raw/images/20260314-1600.jpg,-9999.0,ug.m-3,283.73532,281.0424,83.4225741764771,-4.093994,0.9162903,98381.38,0.0024957657,1102.611,1.0,890.266,4.1952800604858425,53196.395,13026.234,250.15854,274.66138,8.416122,-4.6785583,15.114136,13.491119,10.3,102.0,99.0,4.1,8.8
2026-03-14 16:00:00,106.91405212059274,136.5094685743485,165.9629994890138,26.697526229579623,32.3367707452621,37.99197015174036,0.3589775319346099,0.6509084533148977,28.785000898551832,0.7481778231987738,31.163475188485695,6.591784816729714,496.56197635249873,3.564366761347513,7.038002415177041,1.5523029447009866,0.0151251916198262,-7.644803734532997,data/raw/images/20260314-1700.jpg,-9999.0,ug.m-3,283.3764,281.05994,85.54539242611156,-4.9751434,0.7174072,98360.03,0.002192974,899.6456,1.0,398.98285,5.02660172891939,53179.387,12988.625,250.45633,274.60175,7.1679535,-4.6063538,15.199417,14.054871,10.0,78.0,99.4,3.7,8.6
2026-03-14 17:00:00,96.18797649463464,125.92755237608584,156.8629126213592,26.25293481014246,32.54806349994205,39.11074878489421,0.3900623626481107,0.6154736240945023,31.937909078704948,0.7181194906168906,31.18504235515218,6.679038516711242,689.8891227281656,4.610485527498758,8.599950679747982,1.630795414428056,0.0278334184977005,-15.568464537931884,data/raw/images/20260314-1800.jpg,-9999.0,ug.m-3,283.1443,280.96646,86.33200306045387,-5.573929,0.10681152,98355.42,0.002368927,770.61584,1.0,718.9255,5.574952304535502,53166.387,12976.246,250.71869,274.50818,5.3868866,-3.8429565,15.463791,14.080063,9.9,67.0,99.4,3.7,7.6
2026-03-14 18:00:00,92.34585590189064,108.4475012774655,135.78509964230966,24.85798468503867,25.40417642850988,35.07394409198064,0.3199427194073563,0.5342312863827187,29.113267280355224,0.5774214233470597,25.86137980703023,6.572024291297092,1386.601857062422,7.756005898353547,12.872284407840915,1.4703973106943975,0.0205160960654062,11.193126002777175,data/raw/images/20260314-1900.jpg,-9999.0,ug.m-3,282.861,280.8518,87.30143084310052,-5.898773,-0.98869324,98330.1,0.002216339,678.7267,1.0,960.04614,5.981056531111431,53139.56,12956.77,250.51613,274.30786,5.646927,-5.364929,16.356049,12.713547,9.7,68.0,99.4,3.3,7.5
2026-03-14 19:00:00,95.14344915687276,109.88138988247316,140.60670924885028,22.916792899314736,20.374045782641023,29.779626856829815,0.332216088361895,0.5525019086837595,31.24360786606311,0.5651319847305297,21.237928209391526,6.397419511798416,1173.1713790882368,6.830395020152785,10.762433569838628,1.4778390842146,0.0010986203372508,11.125906092614423,data/raw/images/20260314-2000.jpg,-9999.0,ug.m-3,282.76575,280.5891,86.30080793736221,-5.729019,-1.8200226,98334.57,0.0022654533,691.80756,1.0,590.259,6.01116802018308,53133.316,12948.672,250.39612,274.2553,4.754837,-7.895157,15.71669,10.833572,9.7,90.0,99.4,2.4,6.1
2026-03-14 20:00:00,90.85687276443537,107.49727644353602,130.3870158405723,23.32281346736231,24.701924558523043,32.61874473301107,0.3048213559315187,0.513170779604637,26.2270993588702,0.5506836594627631,24.774668399135948,6.501752177512844,1186.287161519315,7.155035672586013,11.97248678407044,1.4350814686693574,0.019013796627491,6.785358272385213,data/raw/images/20260314-2100.jpg,-9999.0,ug.m-3,282.74255,280.5829,86.39869733256731,-5.3460693,-2.7543793,98316.61,0.002439499,729.1141,1.0,44.084106,6.0139057432479746,53129.75,12927.797,250.35715,274.7093,3.3757172,-10.30748,15.007889,8.841232,10.0,106.0,99.4,2.6,6.0
2026-03-14 21:00:00,91.37203883495144,106.16473684210526,129.4700306591722,22.82261299135615,22.372665183525655,30.911915110665223,0.2969452255347802,0.509798290701053,27.028662158707967,0.5424538960193173,22.867807872076497,6.412599895508318,1084.40139250187,6.722847631056042,11.041243793301094,1.4169545836235955,0.0077772100153295,7.937249954011428,data/raw/images/20260314-2200.jpg,-9999.0,ug.m-3,282.53638,280.65625,88.04323973217103,-4.6019745,-3.1818237,98303.77,0.0034656525,694.91943,1.0,30.34233,5.594834345763236,53134.69,12920.09,250.26514,275.00192,2.7531586,-13.17775,14.013977,7.8517303,10.1,108.0,99.4,3.5,12.9
2026-03-14 22:00:00,87.43001021972407,102.56841083290752,122.27057230454778,23.974619771829104,23.263870057559817,28.98158172590338,0.2930771913708036,0.4813586021020569,24.99780100874645,0.4924573627100304,23.520666871530363,6.423444171487662,1675.9348754491873,8.061098727529437,13.188749130951178,1.398496587141736,0.0089780275932549,8.897312042527021,data/raw/images/20260314-2300.jpg,-9999.0,ug.m-3,282.54572,280.5719,87.4828093494979,-5.7021484,-0.38589478,98323.336,0.0036935806,971.1756,1.0,30.366043,5.715191261616168,53123.355,12983.172,249.95782,275.3813,1.6988068,-7.3354034,12.915787,13.33519,9.9,123.0,99.4,2.6,8.9
2026-03-15 03:00:00,67.24640265712826,86.22136944302504,113.61555442003066,34.585381023918174,32.86006889699292,37.43725378056299,0.4357769195432533,0.4524876611860891,37.65256449769652,0.4630056008095624,32.83980310360101,6.527936640760372,3710.2133308932857,11.28675634739989,20.07115316344876,1.6895409752962631,0.0884261624936126,10.759518329530025,data/raw/images/20260315-0400.jpg,-9999.0,ug.m-3,281.83762,280.01074,88.30270373305041,-2.5506134,-3.6179047,98477.19,0.0017199516,559.0445,1.0,531.87256,4.426608536401389,53159.094,13086.594,249.76506,274.711,-3.2523193,-13.086899,13.42247,3.2280579,9.0,49.0,99.4,2.6,6.5
2026-03-15 04:00:00,66.60109351047522,85.3038937148697,113.12297393970364,34.818471431346275,33.00036828219183,37.64032512029903,0.4417743935147875,0.4512628573146173,38.46053816603653,0.4637304397487151,32.965544955984605,6.522191783883162,3809.251990989412,11.385047778987085,20.197389833313466,1.6985152386934317,0.0901839550332141,11.000531163149184,data/raw/images/20260315-0500.jpg,-9999.0,ug.m-3,281.5305,279.56573,87.44227525096004,-1.8656464,-3.67424,98561.414,0.0013337135,527.98987,1.0,526.1238,4.120761588278672,53214.39,13156.734,249.59674,274.99506,-4.2311707,-14.379318,13.775955,3.0894165,8.6,26.0,99.4,2.1,5.8
2026-03-15 05:00:00,85.38551354113439,101.648334184977,122.02287685232498,30.717572141648983,31.961612530647532,38.36088101883609,0.3173931908474272,0.4831794763894315,28.60283501643744,0.5316568577354294,31.723737745101324,6.760202922087925,2714.500348667757,9.870956810313704,16.949724607679588,1.4290817067518002,0.0764179867143587,4.644114127564733,data/raw/images/20260315-0600.jpg,-9999.0,ug.m-3,281.5009,279.5746,87.67137982891178,-1.5577698,-3.3061218,98649.805,0.0007247925,463.02576,1.0,675.89307,3.654735025446753,53272.176,13227.02,249.51903,274.95587,-4.6068573,-15.709717,13.650894,3.167282,7.6,330.0,99.4,1.1,3.3
2026-03-15 06:00:00,112.05270822687788,140.9726673479816,169.30561573837505,44.36748484383132,53.118106119661526,59.982573028203944,0.3602441124799869,0.6661614916789405,36.32553688131054,0.8313527508090617,50.99109329922703,7.082262730732247,2093.8247793122737,7.216535764832361,14.553260368577746,1.5109462047506126,0.0952273888605007,-33.530079226404034,data/raw/images/20260315-0700.jpg,-9999.0,ug.m-3,281.54865,279.48413,86.84545042280631,-1.4429932,-3.0843506,98759.43,0.0002002716,389.0677,1.0,600.2825,3.405208950852591,53365.26,13319.586,249.41505,275.0373,-4.504074,-15.898575,12.69046,2.6931,7.7,3.0,99.4,1.7,4.5
2026-03-15 07:00:00,110.90001021972408,139.98738886050077,166.15641287685233,42.97849466392232,51.97021418437183,60.70547577420096,0.3549283574074908,0.6556860941617323,40.15195908613329,0.8111555702505837,49.80181255088904,7.166888029693316,2998.620345533143,8.456175200817881,16.97948388526473,1.4982542476722551,0.1028870720490546,-5.226700929994555,data/raw/images/20260315-0800.jpg,-9999.0,ug.m-3,281.90552,279.40735,84.32633398179817,-0.97584534,-2.976181,98903.875,0.0009403229,297.05838,0.9986267,640.6713,3.132080374505213,53484.695,13441.766,249.5099,275.08807,-3.7842407,-16.347137,11.143097,2.2715302,7.5,344.0,99.4,1.2,5.8
2026-03-15 08:00:00,122.8520746039857,149.1542871742463,172.29176290240164,52.8514575937979,60.288295180612586,65.7276091502503,0.3199093670714121,0.6782360155099343,33.93794347857474,0.8586818559820453,58.38228179018652,7.401036731982615,3219.485821365232,8.747583550948727,18.15871392992738,1.40243265777442,0.112600919775166,38.83712686465841,data/raw/images/20260315-0900.jpg,-9999.0,ug.m-3,282.51562,279.80347,83.16548297253337,-0.6164398,-2.9827728,99020.21,0.0004234314,242.35316,0.9223938,711.67926,3.045805575450258,53604.15,13540.641,249.76935,275.1542,-2.7893372,-16.420563,9.405167,1.782959,7.8,312.0,98.4,1.0,3.6
2026-03-15 09:00:00,119.3790597853858,148.97243229432806,176.1214103219213,44.177681180621974,52.708024745977,59.521860194688394,0.3465203041046452,0.6935871632250245,38.2065377817235,0.8483849028625249,50.53360348094351,6.805195952059856,4899.421650996106,9.936499319773814,18.76864163342739,1.475312413778697,0.08204394481349,14.305562508915743,data/raw/images/20260315-1000.jpg,-9999.0,ug.m-3,283.61823,280.423,80.59837060824428,0.09068298,-2.723587,99146.74,0.00014686584,298.33026,0.868927,498.39676,2.7250962459022765,53735.637,13664.273,249.71991,275.31543,-2.7651978,-15.760773,7.135544,1.8483887,8.7,307.0,90.1,1.2,3.3
2026-03-15 10:00:00,128.97794583546244,155.9655442003066,177.28665304036792,61.50854150979659,70.3758521474557,75.24802108527223,0.3123929123959471,0.6962987566002387,30.79128481635047,0.9011679741901872,68.1461480991537,6.650646759339782,2015.3950674486148,6.851408861317296,16.244538587097757,1.374550125739969,0.1575370464997445,-0.6976817358547255,data/raw/images/20260315-1100.jpg,-9999.0,ug.m-3,285.09534,281.09113,76.48923684537239,-0.36068726,-2.729004,99204.68,5.5789948e-05,714.5151,0.97402954,557.13696,2.752736480584785,53874.164,13749.652,249.62622,275.79373,-1.6966248,-11.983246,3.676178,1.1603851,10.6,322.0,76.5,1.0,4.2
2026-03-15 11:00:00,96.28748083801736,121.4448799182422,143.72650996423096,50.36424354377421,56.29140049915939,60.0795180902068,0.3681933080192113,0.5645001452803912,32.024860365887136,0.7117717995731763,54.64268741149691,7.507846757139175,1973.3641464512416,7.643738283326104,18.90710872653,1.4926811587618354,0.1943842616249361,30.822558803704,data/raw/images/20260315-1200.jpg,-9999.0,ug.m-3,286.3189,280.6407,68.4591493305281,-1.1858978,-2.0364532,99290.3,3.1471252e-05,914.6842,0.58691406,723.5957,2.3565855019148105,53950.01,13831.707,249.74623,275.76022,-1.6220703,-11.496674,2.4514465,2.7683105,12.4,338.0,66.8,1.2,3.9
2026-03-15 12:00:00,92.94632089933572,124.797123147675,156.5938477261114,37.5229885660809,44.892742452279805,52.23770252032779,0.4192715003953449,0.615135291111846,40.42559611271504,0.7542270982997185,43.005470003385696,7.282792848560671,3367.5071296071233,8.350146892355458,15.735322997725856,1.6847772405206984,0.0909555442003065,-25.43609863189445,data/raw/images/20260315-1300.jpg,-9999.0,ug.m-3,287.26617,280.75732,64.88428356848213,-2.2098083,-1.3159637,99327.33,7.247925e-05,1032.4282,0.52749634,754.83704,2.5719667926446057,53985.918,13872.391,249.82512,275.6853,-2.0952454,-10.235382,1.4774628,3.033493,14.1,357.0,60.1,1.1,3.9
2026-03-15 13:00:00,100.0464997445069,130.73426162493612,160.22130812468063,32.95960433464573,34.59612155062257,37.6739422289683,0.3833101838778427,0.6298699690402477,38.77852086002999,0.6875635977436452,33.61259162685488,6.941267487962697,2653.3677170766273,8.054266268190203,16.313837698929742,1.60146838652403,0.0266070516096065,17.996757537314224,data/raw/images/20260315-1400.jpg,-9999.0,ug.m-3,287.3758,281.32336,66.95460404025883,-2.3397675,-1.7857819,99351.984,8.1539154e-05,1046.3696,0.49887085,777.0322,2.943387325586603,54043.15,13906.906,249.95601,275.93677,-2.0573578,-9.921539,0.49676514,1.9488525,14.5,358.0,61.4,0.9,3.4
2026-03-15 14:00:00,108.34411343893714,134.50562595809913,157.7512723556464,45.20393755197403,48.83684917699061,51.77250682178792,0.3432036428061835,0.6223124430150191,37.86736234258095,0.7296734697967078,47.38141457364693,7.185921467887138,4480.35285739861,9.91684402969314,20.236804933975822,1.4560206908567717,0.0947061829330608,24.600688955581827,data/raw/images/20260315-1500.jpg,-9999.0,ug.m-3,287.45953,281.92236,69.3495068124749,-2.5433655,-1.7617188,99388.04,0.00028705597,1040.5643,0.7180786,756.7646,3.093923269388511,54073.137,13939.691,249.8462,275.87482,-1.481247,-9.908264,-0.5281372,0.4399414,14.5,35.0,65.4,1.0,4.4
2026-03-15 15:00:00,136.00023505365354,156.70376596831886,171.43487991824222,77.12956661315756,78.61269715792055,76.41506455205028,0.2760290281115984,0.6729631789353452,29.0413205356582,0.8638873024938131,77.63428460081569,7.679362544917501,2200.1801544481345,7.188121591267306,20.054046864612047,1.2605483997146103,0.1919110884006132,109.06897990598956,data/raw/images/20260315-1600.jpg,-9999.0,ug.m-3,287.20374,282.50375,73.3252130991358,-1.8792572,-1.671463,99440.23,0.0002155304,938.6201,0.6187134,810.13086,2.5150340323981384,54127.96,13985.711,250.02908,275.92267,-1.4880676,-9.472794,-1.7709808,-0.6642761,14.4,74.0,64.8,1.4,3.3
2026-03-15 16:00:00,97.43496678589678,123.02877874297394,145.15637199795606,51.28648090649747,55.94722154824509,57.57487496651561,0.3737094636623991,0.5700913162403438,32.05798704046333,0.681341469035238,54.383190462848994,7.396458693999145,2828.9186865439756,7.950095851999992,18.915350428481805,1.4897769794199769,0.1719213081246806,74.66280064304019,data/raw/images/20260315-1700.jpg,-9999.0,ug.m-3,286.87677,282.76102,76.20321395667641,-0.65805054,-1.6807404,99498.51,0.00016498566,643.94446,0.80773926,856.8299,1.804970582969831,54156.613,14033.215,250.33307,275.70587,-1.1246796,-10.214294,-3.2084503,-0.23756409,14.2,36.0,66.0,0.6,2.4
2026-03-15 17:00:00,118.10383239652528,146.84074603985692,170.89514563106795,67.096099833029,73.40384693926663,75.86405910855896,0.3493295021817086,0.6721544380654662,45.66434906221033,0.9051443285541094,71.0378699031529,7.651706643794237,2384.911814569831,7.603090856021722,18.567211386005717,1.4469906752078026,0.1645375574859478,-135.3723545526192,data/raw/images/20260315-1800.jpg,-9999.0,ug.m-3,285.79785,283.09473,83.61008068357036,0.44984436,-1.8669434,99555.98,0.00010681152,212.24632,0.7043152,978.1245,1.9203743403376776,54222.984,14087.711,250.42561,275.93118,-1.2434235,-9.798813,-3.5554352,0.2873993,13.8,69.0,68.4,0.5,4.2
2026-03-15 18:00:00,66.75079713847727,98.28290240163516,130.03987736331118,32.26847453439558,32.2333156797585,45.408763512853525,0.4895482915851552,0.520815113168415,57.44756754113203,0.6110643542036128,31.118962495406382,6.520994529960792,4134.867637749259,11.60660020949753,19.795158489137997,1.9481396625930696,0.0914512008175779,-7.260223415153464,data/raw/images/20260315-1900.jpg,-9999.0,ug.m-3,284.77814,282.2876,84.69454508366094,0.58403015,-2.001007,99612.34,6.198883e-05,114.16972,0.20043945,992.8996,2.084495197921555,54278.758,14142.742,250.14053,276.16327,-0.773407,-9.238052,-3.202896,0.7733917,13.3,66.0,66.0,1.5,5.0
2026-03-15 19:00:00,77.50763924374041,96.55871742462952,119.59725089422584,32.94693008832415,32.81855665784384,39.67986725932736,0.3740256653605858,0.4762037532437603,35.40934176704028,0.4944397887923692,32.70532548054846,6.540547421658113,4071.466235767583,11.837756708407944,20.43540627901447,1.543038215563331,0.0773275421563617,-0.5059986890928785,data/raw/images/20260315-2000.jpg,-9999.0,ug.m-3,284.27982,282.01965,85.9667541998533,0.59114075,-1.8891602,99685.61,0.0,63.134003,0.4126587,1019.0969,1.9794882287032176,54315.81,14207.426,249.85875,276.06653,-0.22305298,-8.687759,-3.534027,1.4250793,12.5,3.0,72.3,1.1,4.1
2026-03-15 20:00:00,73.83716402657129,90.21026060296371,114.36800715380684,33.09917985744877,32.08955931529948,37.852751681697995,0.3824962789790551,0.4554019657939824,34.315081432294306,0.4664802669151463,32.11283886261748,6.508375749063101,3844.80108074658,11.587789119799073,20.035263883695706,1.5489219705638753,0.0866836995401124,2.1349996608764523,data/raw/images/20260315-2100.jpg,-9999.0,ug.m-3,283.98822,281.72687,85.92988648946135,0.7607422,-1.5872803,99756.53,0.0,45.41327,0.47872925,1019.33673,1.7601668800511303,54353.25,14264.34,249.69318,275.8603,-0.012863159,-7.76239,-3.172989,1.4380951,11.8,345.0,78.5,0.9,2.5
2026-03-15 21:00:00,69.1416964741952,88.82955033214103,113.05594276954524,33.3348511050379,32.84014574825497,37.62298311063155,0.4127470291873639,0.4497485747492661,34.89578305286371,0.4554483753644535,32.64740161996627,6.510266477709749,3874.4867714972306,11.538802410624507,20.286980214750983,1.6351340348816217,0.0910168625447113,4.065882953339917,data/raw/images/20260315-2200.jpg,-9999.0,ug.m-3,283.286,281.59503,89.24677917025373,0.72576904,-1.2891693,99786.29,0.0,40.40583,0.48382568,1135.3602,1.4794249502712231,54374.42,14285.453,249.4991,275.95398,0.37597656,-6.6489716,-2.1423798,1.1213989,11.2,342.0,80.3,0.8,2.7
2026-03-15 22:00:00,66.21820132856413,85.48036280020439,110.85933571793562,33.71537834094115,32.277653672362156,36.93508162220097,0.4322931916698652,0.4423775286302564,36.752274868012776,0.4498458825533279,32.21444786575288,6.484914763998248,3656.967471031517,11.39887736045084,20.10381594010859,1.6741519977825632,0.0895861011752682,8.946027219245241,data/raw/images/20260315-2300.jpg,-9999.0,ug.m-3,283.04263,279.40088,78.08256018516101,0.8898468,-1.4249268,99828.39,0.0,33.437256,0.4043274,1390.105,1.679953485316924,54423.93,14352.324,249.79701,276.03918,2.653473,-4.2582397,-1.0186157,-0.3103943,10.7,313.0,81.0,1.0,2.1
2026-03-16 03:00:00,66.08185487991824,85.69180889115994,115.98692897291774,35.69260945607288,33.941635037399436,39.36130236001223,0.4620394324070784,0.46371056138347,41.975739370656406,0.4791541675433587,33.80703984012097,6.646651774712302,2937.221661368084,11.137604791199369,20.52165160263587,1.7552008403590442,0.0955442003065917,23.059498443766213,data/raw/images/20260316-0400.jpg,-9999.0,ug.m-3,280.96307,278.1598,82.44980214306419,1.0589142,-1.4286194,99781.09,0.0,56.559902,0.787323,497.8782,1.7782723843714157,54455.9,14288.961,249.98367,276.30338,2.6524658,-2.0551605,-22.959885,1.276825,8.9,279.0,86.6,,2.1
2026-03-16 04:00:00,74.99870720490547,93.494542667348,120.69413898824732,33.01323720457002,33.07231706754908,39.37031173976856,0.4010222311110645,0.4789404350396263,35.36771265462878,0.4970309497329846,32.922354132324536,6.768991334095965,3463.089410451139,10.943521133938312,19.204924197074337,1.6092829046934576,0.0910168625447113,24.209051091878734,data/raw/images/20260316-0500.jpg,-9999.0,ug.m-3,280.4259,277.85876,83.75121526509041,0.87820435,-0.9707489,99770.33,0.0,49.98931,0.46276855,5761.966,1.3090440432659751,54480.58,14282.848,249.36967,276.4034,1.8220367,-2.0160522,-24.352478,1.8849335,8.7,288.0,86.8,0.7,1.9
2026-03-16 05:00:00,69.4113183444047,106.32123658661216,144.48720490546756,35.32377448825975,33.371850938440105,51.1032914031821,0.5174308344849244,0.580129369683489,71.12517535320364,0.6962835873235343,31.99584668104233,6.533075686221317,3802.743152771752,11.342111967572327,19.27176013577778,2.0816086809782672,0.0795656617271333,4.4729346741327936,data/raw/images/20260316-0600.jpg,-9999.0,ug.m-3,280.05383,278.15137,87.68243667214433,1.5323944,-0.8952179,99830.76,0.0,62.9476,0.32363892,,1.774724678825358,54512.32,14323.676,249.79453,276.26324,3.2956543,-0.767334,-23.595444,1.1649475,8.3,285.0,87.4,0.6,1.4
2026-03-16 06:00:00,134.31002043944812,147.04067450178846,157.92391415431783,57.05256224045429,59.98308057437068,58.98693571449519,0.2091942496344874,0.62459566964241,24.560863419263978,0.7916716462773153,58.646553556104465,7.191979825483264,3561.047995584292,8.528086588568595,16.830715426660834,1.1758163126011838,0.1237812979049565,-15.947369730247315,data/raw/images/20260316-0700.jpg,-9999.0,ug.m-3,279.83295,277.9516,87.79111870438514,1.4260101,-0.70713806,99882.5,0.0,65.98528,0.09133911,,1.5917126126291057,54555.26,14361.207,249.91809,276.28845,9.62471,0.046279907,-21.464981,1.0747986,8.3,241.0,87.7,0.6,1.9
2026-03-16 07:00:00,118.69439959121104,149.1483750638733,172.64939703628002,47.20970499367628,56.85056758209264,65.63993547896298,0.3276173060531884,0.6815821335176893,49.45503646957111,0.8636444738345007,53.94524018349925,6.79017042337756,4532.067638834982,9.14128543750468,17.5768954073708,1.4545706973228878,0.105482881962187,25.40797061064213,data/raw/images/20260316-0800.jpg,-9999.0,ug.m-3,281.5052,278.52017,81.48489604427665,1.3826752,-0.64642334,99905.92,0.0,86.328705,0.06668091,,1.5263203606031717,54572.62,14374.895,249.55629,276.49396,12.511383,0.25852966,-17.422958,1.1423035,8.7,264.0,83.8,0.7,2.2
2026-03-16 08:00:00,121.91570260602964,154.16331630045988,180.04868676545732,47.81373235019907,57.81564507793568,65.38913767647547,0.3364560647981949,0.708815834560702,47.31359012831591,0.8914179566563467,54.90193308008902,6.698111564023316,3594.010916795462,8.062146753872112,16.31605313351963,1.4768293291181285,0.08152273888605,25.698780900031544,data/raw/images/20260316-0900.jpg,-9999.0,ug.m-3,284.05847,279.88834,75.45639806838949,1.2640381,-0.39627075,99952.05,0.0,135.575,0.02017212,,1.32469725807717,54598.16,14419.125,249.32143,276.7376,10.641464,0.7854004,-16.531784,0.023849487,9.8,275.0,77.8,0.7,2.0
2026-03-16 09:00:00,130.08499233520695,161.37141543178333,187.62099131323455,50.52537488246106,59.227483353196945,64.8573505717505,0.3197738533904022,0.737237127656377,44.03962983836142,0.9190092478483476,56.61049582367281,6.60547965458222,2854.8350621170052,7.112656655790756,15.386617447075006,1.4422954293410857,0.0595963208993357,25.683741059480713,data/raw/images/20260316-1000.jpg,-9999.0,ug.m-3,286.3544,280.4945,67.62227096290441,1.4198151,-0.08161926,99985.86,0.0,247.97174,0.018066406,,1.4221591408105343,54657.266,14464.961,249.39104,277.09244,8.5780945,0.87976074,-15.981842,-0.655426,11.8,281.0,68.7,0.4,2.1
2026-03-16 10:00:00,130.67680122636688,161.13022483392947,187.1226826775677,52.97190526551022,61.84196997165436,67.2538694128789,0.3163187426809135,0.7349149859228312,42.04218390489626,0.9206344244391677,59.27336788681426,6.685100266191773,2269.0003644356157,6.458616983152138,15.038035536739953,1.4319502734190082,0.0660858456821665,25.525716697263658,data/raw/images/20260316-1100.jpg,-9999.0,ug.m-3,288.55975,280.1845,57.40237279085396,1.8832855,0.9242401,99963.65,0.0,595.2269,0.0007019043,,2.0978522438337404,54688.863,14508.051,249.99908,277.95282,8.089355,1.4869995,-13.803024,-0.52401733,13.7,254.0,61.8,0.8,3.0
