Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-04-22 14:00:00,4.165077993590568,3.5010425496996382,8.0,0.6407423039613874,5.098597415072332e-10,1.8074531957162876e-05,16.786142385048702
2025-02-17 21:00:00,4.183492892676238,5.273452560602069,31.0,0.6280629556211927,0.2833691903132785,0.4218692821243826,21.004040626496607
2025-06-09 07:00:00,3.873957484309521,3.7644098156453696,22.0,0.7495778954980098,0.00043801823374687915,0.01811984508327102,19.422288597660565
2025-02-03 15:00:00,4.719422697528701,3.9172019667846705,30.0,0.20777518269348355,0.01997493876156252,0.06442279527057794,20.90863955944251
2025-02-06 06:00:00,4.660662707848241,5.300096743432901,63.0,0.24647018364651668,0.2627699714284558,0.2544896129801007,21.004039928521948
2025-02-20 11:00:00,4.611739579675782,4.283310462922307,52.0,0.2815004368924386,0.7539547145990443,0.4606935874925381,21.00404062651561
2025-04-08 04:00:00,4.51655171264586,5.234332072346831,9.0,0.35583985269019597,0.3161707605966515,0.33541937462773325,21.004040621985908
2025-06-18 20:00:00,4.989555895634226,3.740375132570268,9.0,0.08100157221672212,0.0001951560170599187,0.003975920548678867,17.55590548295613
2025-03-27 19:00:00,5.190303528391601,4.0243680707352665,4.0,0.03404046800694848,0.10516407842102757,0.05983171773375063,20.877274787847284
2025-05-14 14:00:00,4.29876149515184,3.98840728796455,11.0,0.539329413916184,0.06480303176756873,0.18694967542949814,21.003993904975697
2025-06-08 23:00:00,4.22421595885257,5.239463620006751,22.0,0.5983579480754447,0.3116894143027994,0.43185858608931255,21.004040626506264
2025-05-15 14:00:00,4.647205643099934,3.41637971781581,8.0,0.25586191454414664,2.633832349340657e-13,2.595953365318045e-07,16.7824034430847
2025-04-28 16:00:00,4.671627873243917,3.5484084502473427,14.0,0.23896003060362134,1.5403183736429818e-08,6.0669145840785254e-05,16.79507195373939
2025-02-04 10:00:00,4.640919738483465,3.922733417135113,31.0,0.26031363409515174,0.02214114701628397,0.0759186567507876,20.957286602447972
2025-06-19 04:00:00,4.330549038560285,5.239606367017412,18.0,0.5128945539314682,0.31156553784829844,0.39975025647911844,21.004040626434804
2025-03-02 18:00:00,5.065562140503517,3.217850111720731,11.0,0.059321870978855745,1.2428131774597522e-25,8.586384743539575e-14,16.782348941730604
2025-04-02 06:00:00,4.509539226821277,5.2343297313811465,12.0,0.3615787358576155,0.3161728174836613,0.3381144298285461,21.004040622685714
2025-05-19 13:00:00,4.298984803733745,4.346984396108348,6.0,0.5391457452988853,0.9233122249229392,0.7055493304154218,21.004040626517472
2025-03-28 08:00:00,4.791980580213854,3.8555501665561236,18.0,0.16546296641800237,0.005451200874602037,0.030032846472688234,20.21954557817431
2025-01-30 05:00:00,4.0155231028413265,5.247087854717797,26.0,0.7209715450058464,0.3051320922528021,0.46903257454293,21.004040626516364
2025-02-09 17:00:00,3.625295811048038,4.891582737624054,26.0,0.6762384066889953,0.7442978264340089,0.7094524481949558,21.004040626517472
2025-04-07 15:00:00,4.610048200017605,4.334282830638017,9.0,0.2827540000407172,0.8923156856493082,0.5023005369461764,21.004040626517334
2025-02-06 13:00:00,4.803497900917371,4.017666135375638,46.0,0.1593165209965534,0.09657553845941635,0.12404063366785521,21.00169662521369
2025-02-10 15:00:00,4.522161992466376,3.9652825437297246,19.0,0.351270243954251,0.045737393882345496,0.12675245759701534,21.002060639568793
2025-02-05 21:00:00,4.59833900391958,5.289577567724304,45.0,0.2915059318025597,0.27073891287896046,0.28093059476317883,21.00404049189144
2025-01-30 09:00:00,3.716246490524771,3.495978368203508,26.0,0.7202006220215408,3.429446505900248e-10,1.571588211567826e-05,16.78564750159337
2025-03-28 04:00:00,4.19339658793446,5.250842753839686,14.0,0.621040385568406,0.3019466232966526,0.43303700460033595,21.00404062650706
2025-04-07 19:00:00,5.03370064759449,3.381527171286403,7.0,0.06776438136021568,6.070956161729388e-15,2.0282864407291723e-08,16.78235320006667
2025-06-09 12:00:00,3.9149632600617887,3.768512048325536,24.0,0.7465924151907732,0.000499551758263221,0.019312212553576957,19.527473215887603
2025-03-07 07:00:00,4.481951763441557,4.238233432502201,41.0,0.38441998278356654,0.619730634224393,0.4880951134143733,21.00404062651713
2025-05-14 18:00:00,4.753221792609544,3.673712888180005,8.0,0.1872973267254652,1.4193451546539947e-05,0.0016304586875092394,17.114303693955485
2025-06-19 08:00:00,4.533268956451223,3.52428267528414,21.0,0.34228369009434956,2.8995778544432484e-09,3.150362213674314e-05,16.788959200293437
